т.	1.това́рищ2.том3.то́нна4.телефо́н5.тира́ж6.то́чка7.ты́сяча
талму́д2	IIm1.fl.,bókl.(схоластика) dogmatisma [-Ꞌtʰɪ-]жгл-a, bókstavatrúgv [pœʰk-]ж0-ar{+}2.óvkm., spott.(подшивка) (skjala)mappaжгл-a
талмуди́зм	mfl.dogmatisma [-Ꞌtʰɪ-]жгл-a, bókstavatrúgv [pœʰk-]ж0-ir{+}
талмуди́ст	m1.(последователь,истокователь Талмуда) talmudistur [-Ꞌtɪ-]мсогл-ar2.fl.(схоласт) dogmatikari [-Ꞌmaː-]мгл-ari
талмуди́ческий	adj1.(кТалму́д) talmudiskur [tʰalmʊt-]соглsk, Talmud- [tʰalmʊt-]2.fl.(схоластический) dogmatiskur [-Ꞌmaː-]соглsk, bókstavtrúgvur [pœʰk-]соглgv
тало́н	mkupong [-Ꞌpʰɔŋk]ж0-ir; talong [-Ꞌlɔŋk]ж0-ir(от документа) =>поса́дочный3
талре́п	mskip.vantskrúvaжгл-a
та́лый	adj1.(о земле, снеге и др.) tiðnaðurглaður; bráðnaðurглaður(о снеге,льде и др.); tánaðurглaður(о снеге и т.п.)2.: та́лый сне́г krapiмгл-i; та́лая вода́ ísvatn, bræðingarvatn
тальк	Genта́лька, та́лькуm1.(минерал) talkс0о({0<>i})2.(порошок) talkumс0o({0<>i})
та́льман	mtaljumaðurмнепр(ið heldur roknskap við taljuni,síта́льманскийлист)
та́льманский	adj: та́льманский лист {отчёт} taljaжгл-aспец.(yvirlit yvir tað,sum er upp- ella innskipað)
тальни́к	Genтальника́; plurтальник|и́, ~о́в, ~а́мm ym. sløg av píli (Salix sp.)
там	Iadv1.(в том месте) har; вот {вон} там har; он был там вчера́ hann var har í gjár; там мно́го книг har eru nógvar bøkur; там же a) (на том же месте) har (á sama stað), har beint; b) (в ссылке на произведение) á sama stað (tilvísing í teksti); там, где... har, sum ...; там, где мы живём har, sum vit búgva2.(потом) so; там ви́дно бу́дет so fáa vit at síggjaIIpart1.(vísir lítisvirðing): вся́кие там глу́пости alskyns tápiligheit; чего́ там! {что там!} legg einki í!; что там ни говори́, а он пра́в sama, hvat tú so sigur, so hevur hann rætt2.(við upprokning av møguleikum) ella [εtla]; возьми́ там сы́ру или колбасы́ fá tær ost ella pylsu@там и сям {тут}her og har;ни там ни сям {тут}ongastaðni =>гдеII,како́е,куда́@
тамада́	m bert sing o-r, sum stýrir borðhaldi, toastmastari [tʰɔustmaː-]мгл-ari; ≈ magister bibendi [-ꞋkɪstεɹpiꞋpεnti]м нескл.ред.(попойки и т.п.)
та́мбур1	Im1.(пристройка у входных дверей) vindfang [vɪn̊f-]с0о2.skip.(рубка сходная) kappiмгл-i(á skipi)3.jarnb.(вагона) platformurмсогл-ar(в - á) (á jarnbanavogni)
та́мбур2	IIm(вышивание) ketustingurмсогл-a,-ir
тамбури́н	m1.(бубна) tamburin [-Ꞌriːn]ж0-ir2.(барабан)slag av langari trummu(serl. í Suðurfrankaríki o.a.)
тамбурмажо́р	mtamburmajorur [-puː-]мсогл-ar
тамизда́т	[-мыз-]msøg.navn á útlendskum forløgum o.ø., sum góvu bøkur út, sum vóru forbodnar í Sovjetsamveldinum, sbr.самизда́т
тами́л	mtamilur [-ˈmiˑ-]мсогл-ar, tamilari [-ˈmiˑ-]мгл-ari, tamili [-ˈmiˑ-]нпмгл-i
тами́льский	adjtamilskir [-ˈmiː-]соглsk,; тами́льский язы́к tamilskt [-ˈmiːlst]сприлskt
тамо́женник	mtollari [-tl-]мгл-ari
тамо́женный	adjtoll- [-tl-]; тамо́женная по́шлина {тамо́женный сбор} tollur [-tl-]мсогл-ar, tollgjald; тамо́женный склад vøra undir innsigliофиц., bonded store [pɔnstɔːɹ]ж нескл.мор.(um borð á skipi) (на судне) =>барье́р4,деклара́ция2,досмо́тр,сою́з3
тамо́жня	ftollbúð [-tl-] (реже[-lp-])ж0-ir, tollstøð [-tl-]ж0-ir(реже[-ls-]); tollur [-tl-]мсогл-ar(stovnur,eftirlit) (учреждение,досмотр)
та́мошний	adj1.tlm.(там,на том месте) (sum er) har á staðnum; та́мошние жи́тели íbúgvarnir har á staðnum, tey lokalu [-Ꞌkʰaː-] (har á staðnum)2.tlm.(зарубежный) útlendskur [ʏʰtlεn̊sk-]соглndsk
Та́мпере	[-пэрэ]m indeclTampereм нескл., Tammerforsм0{дат.0}
тамплие́р	[-э́р]m søg.tenpulriddariмгл-ariист.
тампо́н	mtampong [-Ꞌpʰɔŋk]ж0-ir
тампони́ровать	тампони́ру|ю, ~ешь, ~ютipf/pf что-л.leggjaнепрtampon [-Ꞌpʰɔŋk]í o-t
тампо́нный	adj: тампо́нная про́ба svabersýni [svaː-]сгл-iвет., мед., спец.
та́м-ся́м	advtlm.onkustaðni, her og har; sum best ber til (в беспорядке)
тамта́м	mtammtammtrumma [-Ꞌtʰam-]жгл-a
та́нга	: тру́сики та́нга tangatrussur[tʰaŋka-]жгл-aмн
Танганьи́ка	f1.(озеро) Tanganyikavatnið [tʰaŋkaꞋɲjiː-]с0о{a/ø}опр.2.(территория) Tanganyika [tʰaŋkaꞋɲjiː-]с нескл.
та́нгенс	mtangensм0-ar({0<>i})
та́нго	n indecltangoм0гл-гл
та́ндем	[-дэм]m1.(велосипед и т.п.) tandemннкс0о; велосипе́д-та́ндем tandemsúkklaннк, tvísúkklaлп2.fl.(команда из двух челеовек) par с0о{a/ø}(tvey fólk, ið arbeiða saman)
танде́м	[-дэ́м]m síта́ндем
та́нец	Genта́нц|а; plur~ы, ~ев, ~амm1.(вид искусство) dansurмсогл-ir; пригласи́тького-л.на та́нец bjóðao-mdans, bjóðao-mat dansa2.plur(увеселение) dansurмсогл-ir(sum samkoma;sum kvøld,har dansað verður); пойти́ на та́нцы fara í dans
Танже́р	mTanger [tʰaŋkεɹ]с нескл.
танзани́ец	Gen, Accтанзани́йц|а; plur~ы, ~ев, ~амmtanzaniari {tansaniari} [-Ꞌsaː-]мгл-ari
танзани́йка	plurтанзани́йки, танзани́ек, танзани́йкамftanzaniari {tansaniari} [-Ꞌsaː-]мгл-ari(konufólk)
танзани́йский	adjtanzaniskur {tansaniskur} [-Ꞌsaː-]соглsk
Танза́ния	fTanzania {Tansania}[-saꞋniːja]с нескл.
тани́н	mtannin [-Ꞌniːn]с0о({0<>i})
танк1	Im(бронированная машина) stríðsvognurнпмсогл-ar, tanks [tʰaŋ̊ks]ннкс0о
танк2	IIm(цистерна) tangi [tʰaɲtʃɪ]мгл-i(til ym. løg) =>цисте́рна
та́нкер	mtangaskip [tʰaŋk-]с0о, tangabátur [tʰaŋk-]мсогл-ar
танке́тка	plurтанке́т|ки, ~ок, ~камfherm., søg.lítil stríðsvоgnurнпмсогл-ar, lítið tanks [tʰaŋ̊ks]ннкс0о
танке́тки	танке́т|ок, ~камf plursøg.lítil stríðsvognurмсогл-ar
танки́ст	mførariмгл-ariav stríðsvogniнп, førariмгл-ariav tanksi [tʰaŋ̊ksɪ]ннк,síтанкI
та́нковый	adjstríðsvogna-нп, pansara-ннк, tanks- [tʰaŋ̊ks-]ннк; та́нковые войска́ stríðsvognaherliðнп, pansaratropparннк
танкодро́м	mvenjingarplássс0оtil stríðsvognarнп
Танта́л	mmyt.Tantalusм0-ar{0<>i}
танта́лов	adj: танта́ловы му́ки tantaluskvøl
та́нтра	ftantraс0гл-a
тантри́ческий	adjtantriskurсоглsk
тантье́ма	mtantieme [tʰan̊tiꞋeːm]с0о
танцева́льный	adjdansi-;танцева́льная му́зыка dansimusikkur
танцева́ть	танцу́|ю, ~ешь, ~ютipf(pfстанцева́тьстанцу́|ю, ~ешь, ~ют)1.(что-л.) (исполнять танец) dansaaði(o-t);танцева́ть та́нгос кем-л.dansa tangovið o-m; пригласи́тького-л.танцева́ть bjóðao-mdans2.fl.(не стоять на месте и т.п.) dansaaði
танцза́л	mdansisalurмсогл-a,-ir;-ar
танцо́вщик	m(ballett)dansari ([-Ꞌlεʰt-])мгл-ari
танцо́вщица	f(ballett)dansarinna ([-Ꞌlεʰttan̊sarɪnta])жгл-a
танцо́р	mdansariмгл-ari; он хоро́ший танцо́ртжhann dugir væl at dansa
танцо́рка	plurтанцо́р|ки, ~ок, ~камfdansariмгл-ari(konufólk)
танцпо́л	plurтанцпол|ы́, ~о́в, ~а́мm dansipallur [-tl-]мсогл-ar
танцтеа́тр	mdansiteatur [-aːt-]с0оснтеатр.
та́пас	mtapas [tʰaː-]с0о{0<>i}
тапёр	mgml.pianistur [-Ꞌnɪ-]мсогл-ar, klaverspælari [-Ꞌveː-]мгл-ari(sum spælir til dans,hevur undirspæl,tá stummfilmur verður vístur o.a.)
тапи́р	m(сем. Tapiridae) tapirur [-Ꞌpʰiː-]мсогл-ar
та́пки	та́пок, та́пкам(singта́пка)f plur1.(домашние) inniskógvarмсогл-ar{+}2.(спортивные) fimleikaskógvarмсогл-ar{+}
та́почки	та́поч|ек, ~камftlm.síта́пки=>гроб@
та́ра	f1.(упаковочный материал) pakningurмсогл-ar, emballasja [-Ꞌlaː-]жгл-aпроф.2.hand.(вес упаковки) tara [tʰaː-]ж0-irспец.(vekt á pakningi)
тараба́нить	тараба́н|ю, ~ишь, ~ятipf во что-л.dukaaðiá o-t
тараба́рский	adjtlm.óskiljandiглandi, skilaleysurсогл(бессмысленный); тараба́рский язы́к krákumál, tungutalaжгл-a(óskiljandi tala); тараба́рская гра́мотаo-tóskiljandi
тараба́рщина	ftlm.krákumálс0о(óskiljandi tala)
тарака́н	m(Blatella) kakkulakkur [kʰaʰkːɪꞋlaʰkː-]мсогл-ar
тарака́ний	adjkakkulakka- [kʰaʰkːɪꞋlaʰkːa-]
тара́н	m1.søg.(оружие) múrbrótariмгл-ari; (á skipsstevni); tróniмгл-i(на судне)2.:tekn.гидравли́ческий тара́н hydrauliskur [-Ꞌtɹau-] rambukkurмсогл-ar3.(удар по судну противника) ásiglingж0-ar(fyri at søkka fíggindaskip); áflúgvingж0-ar(fyri at gera fíggindaflogfari skaða ella fáa tað at detta niður) (по самолёту)4.herm.(прорыв) tað at bróta ígjøgnum [-Ꞌtʃœ-] (verjuna hjá fígginda o.tíl.)
тара́нить	тара́н|ю, ~ишь, ~ятipf(pfпротара́нитьпротара́н|ю, ~ишь, ~ят)что-л.1.søg.(бить тараном) brótaслнey-u-ohol í múr (við múrbrótara)2.(ударить) siglair(d){+}á o-t(fyri at søkka o.a.) (судном); flúgvaслнey-u-oá o-t(fyri at skala ella fáa at detta niður) (самолётом); rennair(d){koyrair(d)}á o-t(fyri at skala) (автомобилем и т.п.)3.herm.(прорвать оборону) brótaслнey-u-oígjøgnum [-Ꞌtʃœ-]o-t(verju hjá fígginda)
таранта́с	m slag av afturlatnum hestavogni
таранте́лла	[-тэ́-]f(dansur,musikkur) tarantell [-Ꞌtʰεlː-]ж0-ir(танец,музыка)
таранти́ть	таранчу́, тарант|и́шь, ~я́тipftlm.sussaaði, hurraaði
тара́нтул	m(Lycosa) tarantell [-Ꞌtʰelː]ж0-ir
тара́нь	f(Rutilus rutilus heckeli)undirslag avплотва́ (sí)
тарара́м	mtlm.levindс0о, gangurмсогл-s,-ir, spetakkul [-Ꞌtʰa-]с0осн
тарара́хать	ipf síтарара́хнуть
тарара́хнуть	тарараа́хн|у, ~ешь, ~утpf(ipfтарара́хать)1.tlm. (о звуке) gella [-tla]ir(t), buldraaði2.Accóvkm.(ударить) sláaслнó-ó-i,Винlammaaðitil Вин, langa [laŋka]энкaðitil Вин
тарата́йка	plurтарата́йки,тарата́ек, тарата́йкамfslag av løttum hestavogni við tveimum hjólum og kalesju
тарато́рить	тарато́р|ю, ~ишь, ~ятipftlm.roksaaði, sjóðaaði
тарахте́ть	тарахчу́, тарахт|и́шь, ~я́тipf1.(о шуме) skramblaaði2.síтреща́ть3
тара́щить	тара́щ|у, ~ишь, ~атipf(pfвы́таращитьвы́таращ|у, ~ишь, ~ат)tlm.: тара́щить глаза́ sperraaðieyguni upp; тара́щить глаза́на Accgløair(d)at Дат
тара́щиться	тара́щ|усь, ~ишься, ~атсяipf(pfвы́таращитьсявы́таращ|усь, ~ишься, ~атся)tlm.1.bert 3. pers brúktur(о глазах) verða sperrað upp (um eygur)2.на Accatf.(смотреть) gløair(d)at Дат
та́ргетинг	mhand.málrættingж0-ar,  miðanж0-ir(av reklamu o.ø.)
таргети́ровать	таргети́ру|ю, ~ешь, ~ютipf/pf1.что-л. búsk.(выбрать/выбирать экономическую мишень) setaur(t);ir(t)o-tsum mál fyrio-t(í búskapi)2.что-л. на Acc hand.(выбрать/выбирать целевую аудиторию для рекламы) miðaaðio-t móti Dat(um reklamu), málrættaaðio-t móti Dat
таре́лка	plurтаре́л|ки, ~ок, ~камf1.(посуда) talerkur [-Ꞌlε-]мсогл-ar, borðiskurмсогл-arкн.;глубо́кая таре́лка djúpur talerkur, djúpur borðiskurкн.; ме́лкая таре́лка fláur talerkur, fláur borðiskurкн.2.plurmus.(музыкальный инструмент) bekkin [pεʰkːɪn]с0опроф., slagskálirлпж0-irмн3.мнtekn.(разн. детали) talerkur [-Ꞌlε-]мсогл-ar@лета́ющая таре́лкаflúgvandi talerkur [-Ꞌlε-]мсогл-ar, flúgvandi borðiskurмсогл-arкн.;быть не в свое́й таре́лкеvera illa [ɪtla] upplagdurсогл{a/ø}, vera illa [ɪtla] útborinсоглосн
тари́ф	mgjaldс0o{a/ø}; tariffur [-Ꞌrɪ-]мсогл-arпроф.,taksturмсогл-s.-ir(расценка); satsurмсогл-ar(ставка)
тарифика́ция	fásetingж0-arav taksti, ásetingж0-.irav tariffi [-Ꞌrɪ-]; ásetingж0-arav satsi,síтари́ф
тарифици́ровать	тарифици́ру|ю, ~ешь, ~ютipf/pf что-л.ásetaur(t);ir(t)takst, ásetaur(t);ir(t)sats, ásetaur(t);ir(t)tariff [-Ꞌrɪfː],síтари́ф
