ч.	1.час tími; в 17 ч. 25 мин. kl. 17.252.часть partur3.síчел.4.число́ tal; dato [taːto]
чи́стый	stfчист, чиста́, чи́сто, чи́стыogчисты́;compчи́щеadj1.(незагрязнённый) reinurсогл, nossligurглigur; чи́стая руба́шка ein rein skjúrta; чи́стые ру́ки reinar hendur; чи́стая ко́мната reint verilsiннк; чи́стая рабо́та nossligt arbeiði, reinligt arbeiði,sí eis.52.lf(без примеси) reinurсогл, óblandaðurглaður; netto [nεʰtːo]нескл., netto- [nεʰtːo-] (не валовой); чи́стый во́здух rein luft; чи́стый спирт (неразбавленный) reint spritt; чи́стая ру́сская речь rein russisk tala, óblandað russisk tala; чи́стое произноше́ние rein úttala; чи́стый го́лос klárt mál, reint mál; чи́стая при́быль nettovinningur; чи́стый вес nettovekt3.lf(ничем не покрытый,не занятый) blankurсоглank(óskrivaður), berurсогл; reinurсогл; чи́стая тетра́дь eitt tómt hefti; чи́стый бланк eitt reint oyðublað; чи́стая страни́ца óskrivað síða, tóm síða, blank síða; чи́стое не́бо skýleyst loft, høgurглheiður, klárurсоглheiður; чи́стый фарва́тер (без подводных камней и т.п.) reint farvatn [faɹv-] (við ongum boðum o.tíl.)4.lf(настоящий) reinurсогл(og skærurсогл), berurсоглog blektaðurглaður; чи́стое безу́мие tann reini ørskapur [œʂk-]; э́то чисте́йший обма́н hetta er reinur svindilм0осннеодобр.; чи́стый вздор tað rama tvætl; чи́стая ложь tann svartasta lygn; чи́стая пра́вда tann reina (og skæra) sannheit; она́ чи́стый ребёнок (совсем ребёнок) hon er eitt reint barn [-tn]5.(тщательно выполненный) væl gjørdurсогл, væl úr hondum greiddurсогл, snøggurсогл, snotiligurглigur; чи́стая рабо́та snotiligt arbeiði, snøgt arbeiði, væl úr hondum greitt arbeiði,,sí eis.16.(высоконравственный) reinurсогл, óspilturсогл; kýskurсоглskкн.,выс.(целомудренный); чи́стые мы́сли reinir tankar [tʰaŋ̊k-]@чи́стая матема́тика(не прикладная) rein matematikk [maːtɪmaꞋtʰɪʰkː] (í mótsetning til gagnnýtta matematikk);чи́стое иску́сствоrein list;чи́стой {чисте́йшей} воды́út í æsir, hundrað prosent [-Ꞌsε-];вы́вестикого-л.на чи́стую во́дуavdúkaaðio-n;чи́стое по́леvíðilsiсгл-i;в чи́стом по́ле(úti) á víðilsi;чи́стая отста́вка {чи́стая}gml.tað at fara endaliga úr starvi;чи́стые листы́prent.síðsti rættlesturм0осн-s,-ar;-ar,-ar=>во́здух@,зо́лото1,моне́та@,се́рдце@,случа́йность1,со́весть,четве́рг
чистю́ля	f, m tlm. o-r, sum er í so reinligur,o-r, sum er ovurhonds [-hɔn̊s] reimligur
Чита́	fTjita [-Ꞌtʰaː]м нескл.
чита́льный	adj: чита́льный зал lesisalur
чита́льня	flesisalurмсогл-s,-ir(читальный зал); lesiverilsiсгл-i(небольшая)
чита́тель	mlesariмгл-ari; lánariмгл-ari, lænariннкмгл-ari(á bókasavni o.tíl.) (посетитель библиотеки)
чита́тельница	flesariмгл-ari(konufólk); lánariмгл-ari, lænariннкмгл-ari(á bókasavni o.tíl.) (konufólk) (посетительница библиотеки)
чита́тельский	adjlesara-; чита́тельский биле́т lánarakort
чита́ть	ipf(pfпрочита́ть, проче́стьпрочт|у́, ~ёшь, ~у́т; pret прочёл, прочл|а́, ~о́, ~и́)1.Acc(воспринимать написанное) lesaслнa-ó-iВин; чита́ть газе́ту lesa eitt blað; чита́ть Толсто́го lesa Tolstoj [tɔlꞋstɔi]; чита́ть по-фаре́рски [-рэ́-] lesa á føroyskum [føːɹɪsk-]; (duga at) lesa føroyskt [føːɹɪst] (уметь); чита́тьчьи-л.мы́сли lesa tankarnar [tʰaŋ̊k-]hjá[tʃʰ-]o-m; он не уме́ет чита́ть hann dugir ikki at lesa; ма́льчик уже́ чита́ет drongurin dugir longu at lesa; чита́ть корректу́ру lesa rættlestur; чита́ть но́ты (duga at) lesa nótar; чита́ть по губа́м lesa á munninum; э́то невозмо́жно чита́ть hetta er ikki lesandi; он лю́бит чита́ть honum dámar væl at lesa2.что-л.(декламировать) lesaслнa-ó-io-t(upp); чита́ть стихи́ lesa yrkingar (upp); чита́тьчто-л.наизу́сть lesa uttanat3.: чита́ть ле́кцию haldaслнe-i-iein fyrilestur (á lærustovni); чита́ть докла́д halda ein fyrilestur; чита́ть курс русско́й литерату́ры havaнепрeina fyrilestrarøð um russiskar bókmentir (á lærustovni); он чита́ет исто́рию Росси́и в университе́те hann heldur fyrilestrar um russiska søgu á universitetinum [ˌuːnivεʂiꞋtʰeː-]@чита́тькому-л.нота́ции {нравоуче́ние, наставле́ние}formana [-Ꞌmεa-]aðio-n, prædika [pʰɹεatɪʰka]aðifyri o-m=>вслух,складIII,строка́@
чита́ться	ipf bert 3. pers brúktur1.(восприниматься при чтении) at vera lesandi; кни́га легко́ чита́ется bókin er løtt at lesa, bókin er lættlisinсоглосн2.óp, кому-л.tlm.:мне не чита́ется eg havi ikki hugsku [hʊskʊ] til at lesa, eg eri ikki upplagdurннксогл{a/ø}at lesa; в тако́м шу́ме не чита́ется tað er ikki lesandi í sovorðnum gangi
чи́тка	plurчи́т|ки, ~ок, ~камf1.(чтение) lesturм0осн(lesing); чи́тка корректу́ры rættlestur2.(слух) upplesturм0осн3.sjónl.(чтение ролей) lesiprøviннкмгл-iпроф., lesiroyndнпжгл-ir(hjá sjónleikarum)
чифи́рь	móvkm.sera serkt teс0о{0<>i}
чих	mtlm.njósс0о, nosс0о, njósiмгл-i
чиха́ние	nnjósннкс0о, nosс0о, njósiмгл-i; (о моторе) hostс0о(um motor) =>наздра́вствоваться
чиха́тельный	adjnjósi-
чиха́ть	ipf(momentчихну́тьчихн|у́, ~ёшь, ~у́т)1.(с резким звуком выдыхать воздух) njósaaði;аr(t);слнey-u-o; hostaaði(um motor) (о моторе)2.на кого-л.fl.,óvkm.: чиха́ть мне на него́ {чиха́ть я на него́ хоте́л} líka leggi eg í hann, sektin liggur á honum, eg skíti á hannгрубо
чихну́ть	moment síчиха́ть
чистоплю́ство	n tlm., vanv.1. (человек, избегющий черной рабты)o-r.sum skýggjar hart, tungt arbeiði2. (чистюля) o-r, sum er í reinligur, o-r, sum er ovurhonds [-hɔn̊s] reimligur
чи́ще	comp avчи́стый
ЧК	[че-ка́]f indeclЧека́
Чка́лов	msovjet. Tjkalov [tʃʰkʰaːlɔu], [tʃʰkʰaːlɔf]м0{дат.0}síОренбу́рг
чл.	член limur
член	m1.чего-л.(организации и т.п.) limurсогл-ir, felagslimurсогл-ir; limalandс0о{a/o}(о стране); быть чле́номчего-л. vera limurav{í}o-m; чле́ны семьи́ húsfólkið [hʏs-]; чле́ны городско́го сове́та býráðslimir; чле́н комите́та nevndarlimur; избра́тького-л.чле́ном комите́та veljao-ní nevnd(ina); член суда́ meddómariмгл-ari; ты член клу́ба? ert tú limur av felagnum [-anʊn]?; э́та страна́ - член ООН hetta landið er limur av {í} ST2.(часть целого) liðс0о, liðurмсогл-s,-ir; член уравне́ния lið í líkning, liður í líkning; член предложе́ния setningslið, setningsliður3.máll.síарти́кль4.(часть тела) (út)limurмсогл-ir; мужско́й член (kyns)limurмсогл-irкн.,анат.(á manni), reður [reːv-], [rеːʊɹ]с0осн{+}(мужчины, животного) =>ассоции́рованный,кандида́т@,экипа́жII
чле́ник	mdjór.liðurмсогл-s,-ir
членистоно́гие	adj plur(тип Arthropoda) liðadýrс0омн
члени́ть	член|ю́, ~и́шь, ~я́тipf(pfрасчлени́тьрасчлен|ю́, ~и́шь, ~я́т)что-л.býtair(t)o-tsundur, takaслнó-ó-io-tsundur í partar
члени́ться	член|и́тся, ~я́тсяipf(pfрасчлени́тьрасчлен|и́тся, ~я́тся) verða býtturсоглsundur, verða tikinсоглоснsundur í partar
член-корреспонде́нт	m-m(чего-л.) korresponderandi [kʰɔɹːɪspɔnꞋteː-] limurмсогл-ir(av o-m)
членово́з	mtlm.,skemt.stjórnarbilur [-tn-]мсогл-ar
членовреди́тельство	nalm.meiðslс0о, likamsløsturмсогл-s,-ir
членоразде́льно	adjskilliga, týðiliga (ясно); forstáiliga [-Ꞌstɔaj-]ннк, lætt at skilja (понятно)
членоразде́льность	fartikulatión [ˌaɹ̥tɪkʰuːlaꞋʃɔun]ж0-irспец.
членоразде́льный	stfчленоразде́лен, членоразде́льн|а, ~о, ~ыadjartikuleraður [aɹ̥tɪkʰuꞋleː-]глaðurспец.
чле́нский	adjlima-;sbr.член 1 =>биле́т2,взнос,кни́жка2
чле́нство	nlimaskapurмсогл-ir=>ассоции́рованный
чл.-кор(р).	síчлен-корреспонде́нт
чмо́кать	ipf(momentчмо́кнутьчмо́кн|у, ~ешь, ~ут)1.(губами) smaskaaði2.(издавать чмокающий звук) slupsaaði, esjaaði; грязь чмо́кает под нога́ми evjan esjar undir fótunum3.tlm.(целовать) mussaaði; чмо́кнутького-л.в щёку smekka ein muss á kjálkaná o-m
чмо́кнуть	moment síчмо́кать
ЧМТ	[че-эм-тэ́]f indecl: че́репно-мозгова́я тра́вма traumatiskur [tɹauˈmaː-] heilaskaðiмед.
чо́глок	síчегло́к
чо́каться	ipf(momentчо́кнутьсячо́кн|усь, ~ешься, ~утся)с кем-л.skálaaðivið o-n(рюмками)
чо́кнутый	adjóvkm.klikkaðurглaðurнеформ.,шутл.,пренебр., ikki rættsiktaðurглaður, ikki í ordanнеформ., пренебр.
чо́кнуться	чо́кн|усь, ~ешься, ~утсяmoment1.síчо́каться2.pfóvkm.(свихнуться) klikkaaðiнеформ.,пренебр., blíva klikkaðurглaðutнеформ.,шутл.,пренебр., verða óðurглí høvdinum [hœtː-]пренебр., verða svakurсогл{a/ø}пренебр.
чо́мга	f síпога́нка, больша́я I
чо́порность	ftað at vera stívur, tað at vera svinnur; tað at vera ansaligur
чо́порный	stfчо́пор|ен, ~на, ~но, ~ныadjstívurсогл, svinnurсогл; ansaligurглigur
чо́ппер	mchoppari [tʃʰɔ-]жгл-ari(motorsúkkla)
чо́хом	advóvkm.undir einum
ЧП	[че-пэ́] In indecl(чрезвыча́йное положе́ние) undantaksstøðaжгл-a
ЧП	[че-пэ́] IIn indecl síчепе́
чрева́тый	stfчрева́т, ~а, ~о, ~ыadj чем-л.bókl.fullur [-tl-]соглav o-m, sum ber í sær; чрева́тый несча́стьями vanlukkuligur [-Ꞌlʊʰkː-]глigur, ófrættakendurсогл; чрева́тый опа́сностью sum hevur stóran vanda við sær, sum hevur stóran vanda í sær; собы́тия, чрева́тые тяжёлыми после́дствиями hendingar, ið boða frá álvarsligum avleiðingum; ófrættahendingar; э́то чрева́то войно́й hetta ber krígsvanda [kʰɹʊi̯ʰks-], [kʰɹʊʰks-] við sær; э́то чрева́то опа́сными после́дствиями tað kann hava hættisligar avleiðingar
чре́во	ngml.búkurмсогл-ar, kviðurмсогл-irуст.; во чре́ве ма́тери í móðurlívi
чревовеща́ние	nbúktalaríс0о
чревовеща́тель	mbúktalariмгл-ari
чревоуго́дие	novát [oːɔat]с0о, óhógvс0оí áti
чревоуго́дник	mátariмгл-ari, áturoppaжгл-aпренебр.
чревоуго́дничать	ipf gml.oveta[oːeː-]слнá-ó-eseg, etaслнá-ó-eseg um ryggидиом.
чреда́	plurчреды́, чред, чреда́мf gml., skald. síчереда́I 1
чрез	prepgml.síче́рез
чрезвыча́йно	advserstakliga [sεʂꞋstεa-], sjáldsama [ʃɔl̥s-]; avbæra (тж[aup-], [apːεa-]), avbera (тж[aup-], [apːeː-]), sera; út av lagi (о чём-л. отрицательном); чрезвыча́йно мила́ óalmindiliga [-Ꞌmɪ-]энкfitt; чрезвыча́йно интере́сно ómetaliga [-Ꞌmeː-] interessant [in̊tɪɹɪꞋsan̊t]ннк
чрезвыча́йный	stfчрезвыча́ен, чрезвыча́йн|а, ~о, ~ыadj1.(исключительный) serstakurсогл{a/ø}; ómetaligur [-Ꞌmeː-]глigur, sera stórurсогл{+}(очень большой); произвести́ чрезвыча́йный эффе́кт hava eina óvanliga ávirkan, hava eina sjáldsama [ʃɔl̥s-] ávirkan; чрезвыча́йная ро́бость sjáldsamt [ʃɔl̥s-] smædni; чрезвыча́йная быстрота́ ómetalig ferð2.bert lf(специальный,особый) serligurглigur, serstakurсогл{a/ø}, undantaks-; чрезвыча́йное происше́ствие serlig hending, sertilburður, eindømiсгл-i; чрезвыча́йные ме́ры serlig tiltøk; чрезвыча́йные полномо́чия serligar heimildir; чрезвыча́йное собра́ние eykafundur; ввести́ чрезвыча́йное положе́ние lýsair(t)undantaksstøðu =>КЧС
чрезме́рно	advalt ov (перед сосгласным, кромеh, [ɔ],перед согласными иh [oː]), alt for [fɔɹː]ннк; ovurhonds [-hɔn̊s], ómetaliga [-Ꞌmeː-] (чрезвычайно)
чрезме́рный	stfчрезме́р|ен, ~на, ~но, ~ныadjovurhonds [-hɔn̊s] +пол., ómetaligur [-Ꞌmeː-]глigur, ómetaliga [-Ꞌmeː-] +пол.; чрезме́рное коли́чество ovurhonds stór nøgd
чре́сла	чресл, ~амn plurgml.,bókl.lendarж0-arмн
чс	[че-э́с] findeclчрезвыча́йная ситуа́ция neyðstøða [-støːva]
ЧССР	[че-эс-эс-э́р]f indeclsøg.síЧехослова́цкаяСоциалисти́ческая Респу́блика
ЧСФР	[че-эс-эф-э́р]f indeclsøg.síЧе́шскаяи Слова́цкая федерати́вная респу́блика
чтв.	четве́рг
чте́ние	n1.(действие) lesingж0-ar, lesturм0осн-ar,-ar(tað at lesa); чте́ние вслух upplestur; кни́га чля чте́ния lesibók; чте́ние ка́рты kortlesing, lesing av korti; чте́ние мы́слей tankalesing [tʰaŋ̊k-], lesing av tankum [tʰaŋ̊k-]2.: чте́ние ле́кции tað at halda fyrilestur, fyrilesturм0осн-ar,-ar; чте́ние стихо́в upplestur av yrkingum3.(читаемый текст) lesturм0осн-ar,-ar; lesitilfarс0о(lisnir tekstir)4.plur(цикл докладов) fyrilestrarøðж0-ir({ø/a}); «Пу́шкинские чте́ния» fyrilestrar um Pusjkin5.teld.(о базе данных и др.) lesingж0-ar; чте́ние за́писей ба́зы да́нных heintingж0-arav upplýsingum frá databasu [taːtapaː-], lesingж0-arav upplýsingum frá databasu [taːtapaː-]6.(закона) viðgerð [vɪtʃ-]ж0-ir(av lógaruppskoti o.tíl.); во вре́мя второ́го чте́ния (закона) undir aðru viðgerð (av lóg)
чтец	Gen, Accчтец|а́;plur~ы́, ~о́в, ~а́мm1.(читающий вслух, артист) upplesariмгл-ari2.gml.(читатель) lesariмгл-ari
чти́во	ntlm.,niðr.lættisoppalesturм0осн-ar,-ar
чтить	чт|у, ~ишь, -ятog~утipf Accærair(d);aðiВин; чтитьчью-л.па́мять {па́мятького-л.} æra minniðum o-n, æraпосс.minni
чти́ца	f(читающая вслух,артистка) upplesariмгл-ari(konufólk)
что	[што] IIpron(Genчего́,Datчему́,Accчто,Insчем,Prpо чём)1.interrog, relathvat; что э́то? hvat er hetta?; я не зна́ю, что э́то eg veit ikki, hvat tað er; что мне де́лать? hvat skal eg gera?; чего́ они́ ждут? hvørjum bíða tey eftir? [εʰtː-]; чему́ он так ра́дуется? hví er hann so glaður?; hvat er hann so glaður um?; чем э́то вы́звано? hvørjum kemst hetta av?; с чем ты бу́дешь пить чай? hvat vilt tú hava aftur [aʰtː-] við drekkamunninum?; о чём ты ду́маешь? hvat hugsar tú um?; ну и что да́льше? Og hvat so?; что с тобо́й? hvat bagir tær?2.tlm.(сколько) hvussu nógv, hvat (hvussu nógv); что сто́ит кни́га? hvat kostar bókin?; что то́лку? hvat nyttar tað?; что хоро́шего в э́том {что тут хоро́шего}? hvat skal tað vera gott fyri?3.relat(который) sum, ið [ʊi]; я не понима́ю, о чём вы говори́те eg forstandi [-Ꞌsta-]ннкikki, hvat tit tosa um; э́то всё, что я зна́ю hetta er alt, (sum) eg veit; то, что он сказа́л, чушь tað (sum) hann segði [sεijɪ], er nakað tvætl; что сде́лано, то сде́лано gjørt er gjørt; э́то гла́вное, что на́до знать hetta er tað, sum er mest umráðandi at vita; дом, что на углу́, о́чень ста́рый húsið(, sum stendur) á horninum [-tn-],) er ógviliga gamalt; кни́га, что ты чита́ешь, моя́ eg eigi bókina, sum tú lesur4.(в присоединительном предложении): он стал врачо́м, чего́ никто́ не ждал hann gjørdist lækni, og tað hevði [hεijɪ] eingin væntað; пого́да была прекра́сная, чему́ все обра́довались veðrið [-kɹɪ] var av tí allarfagrasta, og øll [œtl] vóru fegin um tað; ре́зко похолода́ло, из-за чего́ нам пришло́сь верну́ться tað kólnaði knappliga, og tí máttu vit venda Ꞌ við aftur [aʰtː-]5.tlm.(что-нибудь) okkurt; ты бы пое́л чего́ tú átti at etið eitt sindur; ты ждёшь чего́? bíðar tú eftir [εʰtː-] nøkrum?6.(при переспрашивании) hvat?; ha?IIadv(почему) hví, hvat... til; что {чего́óvkm.} ты смеёшься? hví grínur tú?; hvørjum grínur tú at?; что (же) ты не е́дешь? hví fert tú ikki?; что (же) так? hví ikki?IIIpred: что па́па? hvussu hevur pápi tað?; что больно́й? hvussu livir tann sjúki?@что-что, а ру́сский он зна́ет tú kanst siga, hvat tú vilt, men russiskt tað dugir hann;чего́-чего́ он то́лько не ви́делhvat hevur hann ikki sæð; чего́-чего́, а э́того я от тебя́ не ждал nógv kundi eg væntað mær av tær, men hetta, nei;чему́-чему́, a э́тому я тебя́ не учи́лtú kanst siga hvat tú vilt, men hetta hevur tú ikki lært av mær;а что?hvussu tá?; hvat meinar tú?;ну и что?og hvat so?; og hvat um tað?;ну что ж(е)íðan meðni;не́ за что(ответ на благодарность) einki at takka fyri;к чему́?: к чему́ э́то? a) (что это сулит) hvat skal hetta til?; b) (что это значит) hvat skal hetta betýða [-Ꞌtʰʊija]ннк?;(а) что е́слиhvat nú (vissннк), um nú;что ты!nei, veitst [vai̯st] tú hvat!; что ты! ert tú púra galin!неформ.;что за ... ?: что э́то за па́рень hvør er hesin fýrurinнеформ.; что за чай ты пьёшь? hvat er tað fyri te, tú drekkur?; что за пого́да! tað er eitt veður!;ни за что(ни в коем случае) ikki talan um, so kortanei;ни за что{ни про что; ни за́ что ни про́ что}tlm.uttan grund, av ongum;что тако́е?hvat?;что ж(е) тако́го {тако́е}?a) (не играет роли) hvat hevur tað at siga?; b) (в этом нет ничего плохого) tað er einki galið í tí;что из того́ {с того́}?og hvat so?;что лиella [εtla] hvat (или не переводится); он сви́хнулся, что ли? er hann blivin spinnandi ørur(, ella hvat)?; пойти́ в кино́, что ли? skulu vit fara í biograf [piːoꞋkɹaːf](, ella hvat?);с чего́ ты э́то взял?hvaðani hevur tú hatta?;что с того́?hvat ger tað?;чемже онневрач? er hann ikki nóg góður lækni?; hvat bagir honum sum lækni?; он опозда́л,вот что: он опозда́л, вот что, позвони́ ему сра́зу же jú, men hann var for [fɔɹː]ннкseinur, sært tú, ring til hansara beinanvegin;что до меня́hvat mær viðvíkir; что до меня́, я согла́сен eg sigi fyri meg, at eg eri samdur; что до меня́, пусть он придёт hann kann koma fyri mær; он зна́ет,что к чему́hann veit, hvat skal gerast; hann veit, hvussu vorðið er;что нисло́во, то ложь hvørt orð er lygn; что ни день, то дождь tað er ikki dagur, at tað ikki regnar; tað regnar hvønn Guds skapta dag;на что ужон упря́м, но его всё-таки уговори́ли so treiskur hann er, so yvirtalaðu tey hann kortini =>бытьА 3,B2,@,говори́ть@,до́брый@,естьII @,мочьII,неI @,по́льза,статьI @,тако́й3,хоро́шийII
что	[што] IIpron(Genчего́,Datчему́,Accчто,Insчем,Prpо чём)síничто́, ко́е-что, не II; нам не́ о чем говори́ть vit hava einki at tosa um
что	[што] IIIconj1.at; я зна́ю, что он ско́ро прийдёт eg veit, (at) hann kemur skjótt; я рад, что ты здесь eg eri glaður fyri, at tú ert her; они́ ду́мали, что он у́мный челове́к tey hildu hann vera ein klókan mann; то, что он э́то сде́лал tað, at hann gjørdi hetta2.(ли…ли) что ... что ...; что ты пойдёшь, что я - всё равно́ um tú ella [εtla] eg fari, kann gera tað sama; что он, что она́ - оба́ немо́лоды hvørki hann ella [εtla] hon eru ung, hvørki av teimum er ungt; hvørgin teirra er ungur@что быsíлишьбы лишь =>такIII @,тот@
что́б	[шт-]síчто́бы
что́бы	[што-]I 1.(цели) fyri at, so (at); он встал, что́бы все ви́дели его́ hann reisti seg upp, fyri at øll [œtl] skuldu síggja hann; hann reisti seg upp, so (at) øll [œtl] kundu síggja hann; я сде́лаю всё (для того́), что́бы помо́чь ему́ eg skal gera alt fyri at hjálpa [j-] honum; я записа́л э́то, что́бы не забы́ть eg skrivaði tað upp fyri ikki at gloyma tað; eg skrivaði tað upp, so eg ikki skuldi gloyma tað2.expatили не переводитсяt; он хо́чет, что́бы они́ сде́лали э́то hann vil hava tey at gera tað; hann vil hava, at tey gera tað; он сказа́л (им), что́бы они́ сде́лали э́то hann bað tey gera tað; hann segði [sεijɪ], (at) tey skuldu gera tað; гла́вное, что́бы все сда́ли экза́мен tað, sum umræður, er, at allir klára eksamiuna [-Ꞌsaː-]ннк; жела́тельно, что́бы ... tað er eftirynskjandi [εʰtː-], at ...; на́до, что́бы он по́нял э́то hann má skilja hetta; hann má fáast til at skilja hetta; я никогда́ не ви́дел, что́бы она́ серди́лась eg havi ongantíð sæð hana blíva óða; я не нашёл никого́, что́бы сде́лать э́то eg fann ongan at gera hetta; не быва́ет дня, что́бы он не написа́л ей tað er ikki dagur, at hann ikki skrivar til hennara; на́ша цель не та, что́бы… málið hjá [tʃʰ-] okkum er ikki at...; он не мог удержа́ться, что́бы не засмея́ться hann kundi ikki lata vera við at grínaIIpart: что́б(ы) он был здесь че́рез де́сять мину́т! hann má vera her um tíggju minuttir [-Ꞌnʊ-]!; что́бы э́того бо́льше не́ было! hetta má ikki henda aftur [aʰtː-]!; что́бы ему́ повезло́! gævi tað lukkast hjá [tʃʰ-] honum!; что́бы я тако́е сказа́л! at eg skuldi havt sagt sovorðið!@не то {так} что́быsíтот@,sí eis.насто́лько, незаме́тнo II, нет @, сли́шком
что́-либо	[што-] (Genчего́-либо,Datчему́-либо,Accчто́-либо,Insче́м-либо,Prpо чём-либо)pronokkurt; nakað; не могу́ сообщи́ть чего́-либо утеши́тельнофо eg kann ikki siga frá nøkrum at ugga við; eg kann ikki ugga við nøkrum
что́-нибудь	[што-] (Genчего́-нибудь,Datчему́-нибудь,Accчто́-нибудь,Insче́м-нибудь,Prpо чём-либо)pronokkurt; nakað; да́йте мне что́-нибудь! gev mær okkurt!; ты что́-нибудь ви́дишь? sært tí nakað?; не ли чего́-нибудь почита́ть? hevur tú einki at lesa?; hevur tú ikki okkurt at lesa?
что́-то	[што-] (Genчего́-то,Datчему́-то,Accчто́-то,Insче́м-то,Prpо чём-то)Ipronokkurt; случи́лось что́-то неприя́тное her er okkurt keðiligt hent; тут что́-то не так her er okkurt galið, her er okkurt, sum tað ikki eigur at vera; her er ikki rætt vorðið,IIadv1.(слегка) eitt sindur; он что́-то стра́нен hann er eitt sindur løgin2.(почему-то) av onkrari grund; мне что́-то не ве́рится eg havi ilt við at trúgva tí; мне что́-то не хо́чется eg havi ikki rættiliga hug; eg tími ikki ordiligaннк; что́-то ру́ки трясу́тся onkursvegna so ristist eg á hondunum3.(примерно) umleið [-Ꞌlai-]; что-то о́коло ста рубле́й einir hundrað rublar, okkurt um hundrað rublar, umleið hundrað rublar; что́-то мно́го a) nokk so nógv; b) (многовато) í so nógv, í meira lagi =>вро́деI
чу	interlurta; hoyr
чуб	plurчуб|ы́, ~о́в, ~а́мm1.(прядь волос) doddurмсогл-ar2.síоселе́дец
чуба́рый	stfчуба́р, ~а, ~о, ~ыadjflekkuturсогл, (dimm)digluturсогл(um lit á djórum og fuglum)
чуба́тый	stfчуба́т, ~а, ~о, ~ыadjtlm.við doddi
чубу́к1	IGenчубук|а́;plur~и́, ~о́в, ~а́мm1.(стержень трубки) pípuleggurмсогл-ir2.(длинная трубка) long pípaжгл-a
чубу́к2	IIGenчубук|а́;plur~и́, ~о́в, ~а́мm(черенок винограда) gróðursetingargreinж0-ar;irспец.(av víntræi)
чува́к	Gen, Accчувак|а́;plur ~и́, ~о́в, ~а́мm1.jarg.(парень) fýrurмсогл-arнеформ., stavnurмсогл-ar2.(баран) geldseyður [tʃεls-]мсогл-ir; geldur kamelur [-ˈmeː-]мсогл--ar(верблюд)
чува́ш	Gen, Accчуваш|а́;plur~и́, ~е́й, ~а́мmtjuvasjari [tʃʰuꞋvaʃː-]мгл-ari, tjuvasji [tʃʰuꞋvaʃː-]мгл-i
Чува́шия	fTjuvasjia [tʃʰuꞋvaʃːia]с нескл.
чува́шка	plurчува́ш|ки, ~ек, ~камftjuvasjari [tʃʰuꞋvaʃː-]мгл-ari, tjuvasji [tʃʰuꞋvaʃː-]мгл-i(konufólk)
Чува́шская Автоно́мная Сове́тская Социалисти́ческая Респу́блика	sovjet.Tjuvasjiska [tʃʰuꞋvaʃː-] sjálvstýrandi [ʃɔl̥s-] sovjetska [sɔu-] sosialistiska [-Ꞌlɪ-] lýðveldið
Чува́шская Респу́блика	Lýðveldið Tjuvasjia [tʃʰuꞋvaʃːia]
чува́шский	adjtjuvasjiskur [tʃʰuꞋvaʃː-]; чува́шкий язы́к tjuvasjiskt [tʃʰuꞋvaʃːɪst]сприлskt
чу́вственность	[чуств-]f1.(восприяте) sansingж0-ar2.(сладострастие) (holdslig) girndж0-ir, lostiмгл-iкн.; sansaligheitж0-ir
чу́вственный	[чуств-]stfчу́вствен, ~на, ~но, ~ныadj1.lf(воспринимаемый органами чувств) sansa-, uppfataðar av sansunum; чу́вственное восприя́тие sansingж0-ar2.(плотский) holdsligurглigurкн., kynsligurглigur(половой), sansaligurннкглigur(сладострастный)
чувстви́тельность	[чуств-]f1.(обидчивость) erkvisniсгл-i; smásæriсгл-i, tykniсгл-i2.(восприимчивость) viðkvæmi [vɪʰk-], [viː-]сгл-i; па́лец потеря́л чувстви́тельность einki følilsi er í fingrinum3.(сентиментальность) sentimentalitetur [sεn̊timεn̊taːliꞋtʰeː-]интмсогл-ar4.(о приборе и т.п.) følsamheitннкж0-irпроф.(um instrument o.a.)
чувстви́тельный	[чуств-]stfчувстви́телен, чувстви́тельн|а, ~о, ~ыadj1.(к чему-л.) (впечатлительный) erkvisinсоглосн; smásárurсогл, tykkinсоглосн(обидчивый); она́ чувстви́тельна к хо́лоду hon tolir illa [ɪtla] kulda, hon er krillut [-tl-]; чувстви́тельный нерв viðkvom [vɪʰk-], [viː-] nerv2.(восприимчивый) viðkvæmur [vɪʰk-], [viː-]согл{æ/o}; чувстви́тельный челове́к viðkvæmt menniskja; чувстви́тельная ко́жа eym húð, sartннкhúð3.(сентиментальный) sentimentalur [sεn̊timεnꞋtʰaː-]интсогл4.(о приборе и т.п.) følsamurннксогл{a/o} проф(um instrument o.a.); чувстви́тельный прибо́р følsamtннкпроф.instrument [instɹuꞋmε-]5.tlm.(ощутимый) sum merkist; чувстви́тельная поте́ря eitt stórt tap; чувстви́тельная ра́зница ein týðiligur munur
