ха1	In indecl navn á bókstavinumх
хоте́ться	хо́чется; pretхоте́лосьipf óp bert 3. pers sing nhava hugat+инф., viljaнепрВин, viljaнепрhavaat+инф.,Вин;кому-л.хо́четсячего-л.{+inf, + чтобы}o-rvilo-t{at+ инф.},o-rvil havao-t{at+ инф.},o-rvil fegin+ inf,o-rvil gjarna+ inf,síхоте́ть1; мне хо́чется поговори́ть с ва́ми eg vil gjarna tosa við tykkum; мне бы хоте́лось повида́ть его́ eg hevði [hεijɪ] fegin viljað sæð hann, eg vildi fegin sæð hann; мне не хо́чется говори́ть об э́том eg vil ikki tosa um hetta, eg havi ikki hug at tosa um hetta, eg tími ikki at tosa um hetta; мне бы не хоте́лось говори́ть об э́том eg vil helst ikki tosa um hetta, eg vil ikki so gjarna tosa um hetta ; всем хоте́лось э́того øll [œtl] høvdu [hœtːʊ] hug til tað; hetta var tað, øll [œtl] vildu; мне бы бо́льше всего́ хоте́лось бро́сить всё и уе́хать eg havi bestan hug at sleppa øllum [œtl-] og rýma; ему́ не хоте́лось оставля́ть её hann hevði [hεijɪ] ikki hug at fara frá henni; кому́ хо́чется ча́ю? hvør vil hava ein temunn?; не так, как хоте́лось бы ikki soleiðis, sum eg gjarna vildi havt tað =>естьI 1,коло́тьсяII @,пить1,спать1
хоть	Iconj1.(выражает уступительные отношения) tó at, hóast, sjálvt [ʃɔl̥t] um,síхотя́; хоть по́здно, она́ всё же придёт hóast tað er seint, so kemur hon kortini; sjálvt um tað er seint, so kemur hon allíkavæl [-Ꞌlʊi-]ннк; я не прощу́ ему́ э́того, хоть он и мой друг eg fyrigevi honum tað ikki, um hann so er vinur mun2.(до такой степени) um... so...;хоть де́сять лет жди, всё равно́ ... um tú so bíðar í tíggju ár, so ...; хоть убе́й {хоть тре́сни}, ничего́ не понима́ю um eg so skrædni, forstandi [-Ꞌsta]ннкeg einki; хоть студе́нт, хоть профе́ссор - все были дово́льны um tað so vóru studentar ella [εtla]professarar [-Ꞌfε-], so vóru øll [œtl] nøgd við fyrilesturin3.: хоть ... хоть ... ... ella [εtla], um tað so er; приди́ хоть сейча́с, хоть за́втра kom nú ella [εtla] í morgin (sum tú vilt)IIpart1.(даже): хоть сейча́с beinanvegin, vissiннкtú vilt; ты мо́жешь жить здесь хоть год fyri mær kanst tú búgva her eitt ár2.(по крайней мере) í hvussu er, í minsta lagi, um so bara, fyrr enn ikki; мне ну́жно хоть два часа́ eg má hava í hvussu er tveir tímar, eg má í minsta lagi hava tveir tímar; дай хоть 100 рубле́й gev mær í hvussu er hundrað rublar, gev mær í fyrr enn ikki hundrað rublar; приезжа́й к нам, хоть на неде́лю kom, um tað so bara verður í eina viku; е́слы ты хоть немно́го поду́маешь ... vissiннкtú hugsar teg bara eitt lítið sindur um; приходи́те, хоть все komið bara øll [œtl]; скажи́ хоть сло́во! a) sig okkurt í hvussu er; b) (угроза) tú vágar tær at siga nakað!; sig(ur) tú bara eitt orð!; е́сли бы вы хоть сказа́ли høvdu [hœtʊ] tit so sagt tað, høvdu [hœtʊ] tit so av illum [ɪtl-] sagt tað, høvdu [hœtʊ] tit so fyrr enn ikki sagt tað; хоть оди́н раз fyri eina ferð skyldннк3.(к примеру) til dømis; вот хоть фи́нны {взять хоть фи́ннов} (tak) til dømis finnar, (tak) eitt nú finnar4.: хоть кто hvør sum helst; хоть куда́ hvar sum helst, hvagar sum helst; хоть где hvar sum helst; он хоть каку́ю рабо́ту испо́лнит hann ger eitt og hvørt arbeiði; была́ бы у нас хоть кака́я-нибудь лопа́та høvdu [hœtʊ] vit bara havt onkran spaka; бы́ло бы у меня́ хоть где́(-нибудь) переночева́ть hevði [hεijɪ] eg bara havt onkustaðni at sovið@хоть быa) (пожелание): хоть бы он пришёл! bara hann kom!; gævi hann kemur!; gávi satt hann kom!; хоть бы не опозда́ть bara eg ikki komi for [fɔɹː]ннкseint; хоть бы отдохну́ть где́-нибудь; b)síхотьII 2;хоть бы ... иtó at, sjálvt [ʃɔl̥t] um; хоть бы я и не боле́л, я не могу́ помо́чь тебе́ sjálvt um eg ikki var blivin sjúkur, fái eg ikki hjálpt [jɔl̥t] tær;хоть бы такum tað er so; а ему́хоть бы чтоa) (его это не заботит) hann brýggjar seg ikki um tað, tað liggur sektin á; b) (ему ничего не делается) tað ger honum ikki mun, líka leggur hann í; ему́ пройти́ 30 км хоть бы что tað ger honum ikki mun at ganga 30 kilometrar [kʰiː-];хоть куда́frálíkurсогл; он па́рень хоть куда́ hann er ein stásfýrur; слова́рь хоть куда́ ein megnarorðabók =>бро́сить@,вы́колоть@,отбавля́ть@,рад@,пруди́ть@,умере́ть@,шар@
хотя́	conjtó at, hóast, sjálvt [ʃɔl̥t] um; хотя́ маши́на (и) ста́рая, но хоро́шая sjálvt um bilurin er gamal, er hann góður; он учи́лся хорошо́, хотя́ иногда́ лени́лся hann dugdi [tʊtːɪ] væl, sjálvt um hann onkuntíð dovnaðist; хотя́ он (и) собира́лся прийти́, но ...eis.hann ætlaði at koma, men ...@хотя́ быa) (даже если) sjálvt [ʃɔl̥t] um, tó at, um ... so; b) (например) enntá, eitt nú;хотя́ бы и такsíхотьбы и так
хохла́тка	plurхохла́т|ки, ~ок, ~камf1.(птица) topputur fuglurмсогл-ar2.tlm.(курица) hønaжгл-a
хохла́тый	stfхохла́т, ~а, ~о, ~ыadjtopputurсогл
хохла́ч	Gen, Accхохлач|а́;plur~и́, ~е́й, ~а́мm(Cystophora cristata) klappusмсогл-ar, bløðrukópurмсогл-ar
хохлу́шка	plurхохлу́ш|ки, ~ек, ~камfgml.,tlm.ukrainari [-Ꞌiːn-]мгл-ari(konufólk)
хо́хма	ftlm.vittigheitннкж0-ir, skemtс0о(шутка)
хохо́л1	IGenхохл|а́; plur~ы́, ~о́в, ~а́mhárføsilм0осн(у человека); fjaðurtoppurмсогл-ar(у птицы)
хохо́л2	IIGen, Accхохл|а́; plur~ы́, ~о́в, ~а́мmgml.,tlm.ukrainari [-Ꞌiːn-]мгл-ari
хохоло́к	Gen, Accхохолка́;plurхохолк|и́, ~о́в, ~а́мm dim, kel tilхохо́л
хо́хот	mskellilátur [-tl-]м0осн; взрыв хо́хота láturbrøl =>подня́ть18
хохота́ть	хохочу́, хохо́ч|ешь, ~утipf(momentхохотну́тьхохотн|у́, ~ёшь, ~у́тtlm.) grínaслнei-i-ií kíki, flennair(t)í kíki
хохотну́ть	momenttlm.síхохота́ть
хохоту́н	Gen, Accхохотун|а́; plur~ы́, ~о́в, ~а́мmflennibíturмсогл-ar
хохоту́нья	plurхохоту́ньи, хохоту́ний, хохоту́ньямfflennibíturмсогл-ar(konufólk)
хохоту́шка	plurхохоту́ш|ки, ~ек, ~камmflennibíturмсогл-ar(konufólk)
хоч...	1.хочу́1. pers sing avхоте́ть2.хо́чешьo.s.fr. 2. pers sing o.s.fr. avхоте́ть
Хошими́н	mHo Chi Minh [hoːʃiːꞋmɪnː]м0{дат.0}(til 1976Сайго́н)
хр.	хребе́т 2
храбре́ц	Gen, Accхрабрец|а́;plur~ы́, ~о́в, ~а́мmdjarvur maðurмнепр
храбри́ться	храбр|ю́сь, ~и́шься, ~я́тсяipflátastслнæ-ó-adjarvurсогл{a/ø}(притворяться храбрым); mannaaðiseg upp, herðair(d)seg í huga (подбадривать себя)
хра́брость	fdirviсгл-i, mótс0о=>набра́ться2
хра́брый	stfхрабр, храбра́, хра́бро, храбры́ogхра́брыadjdjarvurсогл{a/ø}; reysturсоглвыс., балл., menskurсоглskвыс., балл.; поги́бнуть сме́ртью хра́брых doyggja hetjudeyðan
храм	mtempulс0осн(б.ч. языческий,буддийский и т.п.,тж перен.); kirkjaжгл-a(у христиан); храм нау́киhátíð.eitt tempul fyri vísindiniвыс.=>блаже́нный@
храми́на	f gml.bygningurмсогл-ar(здание), húsс0o(дом); rúmс0o(комната), høll [hœtl]ж0-ir{ø/a}выс(палата)
хра́мный	adj síхрамово́й
храмово́й	adj síхра́мовый
хра́мовый	adjtempul-, kirkju-,síхрам@хра́мовая ико́наikon við avmynding av halgimenni, sum kirkja er kallað upp eftir;хра́мовый пра́здникhøgtíð til heiðurs fyri hending ella halgimenni, sum kirkja er kallað upp eftir
хране́ние	nvarðveitsla [vaɹvai̯sla]жгл-a, goymslaжгл-a; lagring [laːk-]ннкж0-arпроф., goymslaжгл-a(на складе); принима́ть на хране́ние taka inn til varðveitslu; сдать {отда́ть}что-л.на хране́ние latao-tinn til varðveitslu; сдать чемода́н в ка́меру хране́ния lata kuffertið inn til varðveitslu
храни́лище	ngoymslurúmс0о; magasin [makːaꞋsiːn]с0о(б.ч. о хранилищах библиотеке и т.п.)
храни́тель	m1.(в музее и т.п.) savnvørðurмсогл-ir{ø/a}; umsjónarmaðurмнепр(охраняющий что-л.); arkivarur [aɹ̥kʰiꞋvaː-]мсогл-ar, skjalavørðurмсогл-ir{ø/a}(архивариус); antikvarur [-Ꞌkʰvaː-]мсогл-ar(должность в археологическом музее и т.п.)2.(реставратор и др.) konservator [-Ꞌvaː-]м0-tor3.fl.(тот,то хранит,оберегает) vaktariмгл-ari; храни́тель тради́ций vaktari av traditiónunum [tʰɹaːtiꞋʃɔu-]; храни́тель мора́ли vaktari av moralinum [-Ꞌraː-]@а́нгел-храни́тельvarðeingil, verndareingil
храни́ть	хран|ю́, ~и́шь, ~я́тipf(pfсохрани́тьсохран|ю́, ~и́шь, ~я́т)1.Acc(беречь,содержать) goymair(d)Вин; varðveitair(t)Вин(беречь); храни́ть де́ньги в сберка́ссе goyma pengarnar í sparikassanum, havaнепрpengarnar í sparikassanum; «храни́ть в сухо́м ме́сте» (предписание) skal goymast turt (áskrift á pakkum við mati o.tíl.); он храни́т мои́ ве́щи hann goymir tingini hjá [tʃʰ-] mær; храни́ть ста́рые обы́чаи varðveita gamlar siðir2.: храни́ть го́рдый вид vera errinсоглоснá at líta; храни́ть молча́ние tigaнепр, vera tigandiглandi3.Acc(оберегать) varðveitair(t)Вин; судьба́ храни́ла его́ lagnan helt sína hond yvir honum ; да храни́т его́ Бог Gud varðveiti hann, Harrin veri við honum =>зени́ца@,молча́ние1,та́йнаI
храни́ться	хран|и́тся, ~я́тсяipf1.pass(находиться на хранении) verða goymdurсогл; где храня́тся бума́ги? hvar verða papírini [-Ꞌpʰʊi-] goymd?2.(оставаться в сохранности) vera varðveitturсогл
храп	msnorkс0о; froysс0о(um ross) (о лошади)
храпе́ть	храплю́, храп|и́шь, ~я́тipf(momentхрапну́тьхрапн|у́, ~ёшь, ~у́т)1.(во время сна) snorkaaði, rótaслнey-u-oкн.2.bert 3. pers brúktur(о лошади и др.) froysair(t)(um ross o.o.)
храпну́ть	moment síхрапе́ть
храпови́к	Genхраповик|а́; plur~и́, ~о́в, ~а́мmtekn.palur [pʰaː-]мсогл-ar
храпово́й	adjtekn.pal- [pʰaːl-]; храпово́е кольцо́ palhjul [-juːl]с0оспец., проф.
хребе́т	Genхребт|а́; plur~ы́, ~о́в, ~а́мm1.(позвоночник) ryggurмсогл-ir;согл-s,-ir(røð av geislum);óvkm.ryggurмсогл-ir;согл-s,-ir(bak), bakс0о(спина)2.(горный) fjallaryggur [-tl-]мсогл-ir;согл-s,-ir, (fjalla)rust [-tl-]ж0-ir(в форме киля), fjallgarðurмсогл{a/ø}@Се́веро-Атланти́ческий хребе́тNorðuratlantsryggurin [-lan̊s-]мсогл-ir;согл-s,-irопр.=>Ре́йкьянес,спинно́й
хребти́на	ffisk.línaжгл-a(har teymarnir vera bundnir í)
хрен	m1.(Armoracia rusticana) piparrótж0-ur{ó/ø}2.verður í illbønum o.a. eisini brúkt sumхер (sí)@хрен ре́дьки не сла́щеorðt.tað er hipp sum happ;ста́рый хренillb.gamal stavnurмсогл-ar;хрен сInsóvkm.skít (veri) viðДатвульг.;ни на хрена́ непонима́юóf.eg forstandi [-Ꞌsta-]ннкikki ein lort av tíвульг.,eg forstandi [-Ꞌsta-]ннкikki ein skid [skiːt] av tíвульг.(вот,) хрен тебе́!óf.ein blá ein!неформ.; tú kanst hava ein lortгрубо=>моржо́вый
хрено́вина	fóf.lorturмсогл-arвульг.(nakað vánaligt)
хрено́вый	adj1.(кхрен 1) piparróts-2.óf.(бранное слово) lortнескл.вульг., lúsaнесклгрубо
хрестомати́йный	adj1.(кхрестома́тия) lesibókar-; úrvals- [ʏɹ-]2.fl.(простой) einfaldurсогл{a/ø}; væl kendurсогл(общеизвестный); fortugdur [-Ꞌtʰʊ-]согл, jabbaðurглaður(избитый,банальный); хрестомати́йный приме́р væl kent dømi; хрестомати́йные и́стины einfaldir sannleikar
хрестома́тия	flesibókж0-ur{ó/ø}(учебник); úrvalsrit [ʏɹ-]с0о(serl. til skúlabrúks)
хризанте́ма	[-тэ́-]f(Chrysantemum) krysantemum {chrysantemum} [kʰɹyꞋsan̊tɪmʊm]ж0-ir
хризолит	mkrysolitt [kʰɹyːsoꞋlɪʰtː]с0о
хрип	m1.(хриплый звук) hvæsanж0-ir, tað at græla; предсме́ртный хрип deyðsgrælanж0-ir2.plur(шумы в дыхательный органах) grælandi ljóðс0о{0<>i}, hvæsanж0-ir, krakandi ljóðс0о{0<>i}(при различных заболеваниях)
хрипа́тый	stfхрипа́т, ~а, ~о, ~ыadjóvkm.síхрипли́вый
хрипе́ть	хриплю́, хрип|и́шь, ~я́тipf(прохрипе́тьпрохриплю́, прорип|и́шь, ~я́т)1.(издавать сипящие звуки) hvæsair(t), ríkjair(t)(fyri bróstinum); grælaaði; хрипя́щий ка́шель ein hvæsandi hosti; ста́рая пласти́нка хрипи́т tað skróvaraðií tí gomlu grammofonplátuni [-Ꞌfoːn-]2.(говорить хрипло) vera hásurсогл(á málinum); он хрипи́т hann er hásur(á málinum) (он охрип)
хрипли́вый	stfхрипли́в, ~а, ~о, ~ыadjtlm.eitt sindur hásurсогл
хри́плый	stfхрипл, хрипла́ogхри́пла, хри́пл|о, ~ыadjhásurсогл
хри́пнуть	хри́пн|у, ~ешь, ~утipf(pfохри́пнутьохри́пн|у, ~ешь, ~ут) blíva hásurсогл
хрипота́	fhásheitж0-ir, hæsiсгл-i; крича́ть до хрипоты́ rópa seg hásan
христианиза́ция	fkristning [kʰɹɪsn-]ж0-ar
христианизи́ровать	христианизи́ру|ю, ~ешь, ~ютipf/pf Acckristna [kʰɹɪsna]aðiВин
христиани́н	plurхристиа́н|е, ~, ~амmkristið fólkс0о, kristinмприл
христиа́нин	plurхристиа́н|е, ~, ~амmgml.síхристиани́н
Христиа́ния	fsøg.Kristiania {Christiania} [kʰɹɪstiꞋaːnija]м нескл.ист.síО́сло
христиа́нка	plurхристиа́н|ки, ~ок, ~камfkristin konaжгл-a
христиа́нский	adj1.(кхристиа́нство) kristinсоглосн; kristiligurглigur(б.ч. о собраниях, организациях); христиа́нская це́рковь tann kristna [kʰɹɪsna] kirkjan; христиа́нский журна́л kristiligt tíðarrit; христиа́нский обы́чай ein kristin siður2.(в названиях организаций,партий и др.) kristiligurглigur(um flokkar,felagsskapir o.a.); христиа́нско-демократи́ческая па́ртия kristiligur-demokratiskur [-Ꞌkʰɹaː-] flokkur@привести́Accв христиа́нский вид{прида́тьDatхристиа́нский вид}tlm.,skemt.fáaслнe-i-iВинat síggja so hampiliga út, fáaслнe-i-iВинat síggja út sum fólk
христиа́нство	nkristindómurмсогл-ar, kristniжгл-iкн.; обрати́тького-л.в христиа́нство umvendao-ntil kristindómin, kristnaaðio-n; приня́ть христиа́нство taka við kristnari [kʰɹɪsn-] trúgv
Христо́в	adjKrists (Род отKristus), Kristi [kʰɹɪsti] (Род отKristusпо латинскому образцу); стра́сти Христо́вы pínslusøgaжгл-aJesusarкн.=>Рождество́
христопрода́вец	Gen, Accхриистопрода́вца; plurхристопрода́вц|ы, ~ев, ~амm illb.svíkjariмгл-ari, judasм0-ar({0<>i})пренебр.(svíkjari)
Христо́с	Gen, AccХриста́,DatХристу́,InsХристо́м,PrpХристе́mKristusм0-ar{0<>}{+}(Род тжKristi [kʰɹɪsti] )@Христа́ ра́диfyri Guds [kʊʰts] skyld, Gud [kuːt] eigi teg;Христо́с с тобо́йsíБогс тобо́й;вот тебе́ {те} Христо́с!gml., óvkm.tað veit Gud [kuːt], hond upp á hjartað [j-];Христо́м-бо́гом проси́тьgml., óvkm.biðja bønliga =>па́зуха@
христо́сик	mtlm.,atf.síису́сик
христо́соваться	христо́су|юсь, ~ешься, ~ютсяipf(pfпохристо́соватьсяпохристо́су|юсь, ~ешься, ~ются)kyssa hvønn annan tríggjar ferðir(siður millum ortodoks á páskum; tá hetta verður gjørt, verður eisini sagtХристо́с воскре́сеog svaraðВои́стину воскре́се)
хром	m1.(металл) kromс0о(metall)2.(краска) kromс0о({0<>i})(máling)3.(кожа) boxcalf [pɔʰkskʰaːf]с нескл.(leður)
хромати́ческий	adj1.mus.(в музыке) kromatiskur [-Ꞌmaː-]соглsk; хромати́ческая га́мма kromatisk skala [skaː-]2.fys.(о разложении света и др.) kromatiskur [-Ꞌmaː-]соглsk; хромати́ческая аберра́ция kromatiskt frávik
хрома́ть	ipf1.(прихрамывать) haltaaði, vera halturсогл{a/ø}; хрома́ть на пра́вую но́гу halta við høgra beini; тяжело́ хрома́ть halta illa [ɪtla]2.fl.(иметь недостатки) vera lakurсогл{a/ø}, vera svikaligurглigur; ikki vera stinnurсогл(í o-m); мои́ зна́ния хрома́ют kunnleikarnir hjá mær eru (nakað) svikaligir, kunnleikarnir hjá mær eru lakir; фи́зика у него́ хрома́ет hann er ikki (serliga) stinnur í [fyꞋsɪʰkː], hann er (heldur) lakur í fysikk [fyꞋsɪʰkː], tað knípir við fysikkini [fyꞋsɪʰtʃː-] hjá [tʃʰ-] honum@хрома́ть на о́бе ноги́tlm.vera sum Harra Gud [kuːt] veit (о деятельности,знаниях и др.), vera eiðasørurсогл(о знаниях и др.)
хроме́ть	ipf síохроме́ть
хроми́рование	fforkroming [-Ꞌkʰɹoː-]ж0-ar
хроми́ровать	хроми́ру|ю, ~ешь, ~ютipf/pf что-л.forkroma [-Ꞌkʰɹoː-]aðio-t; хроми́рованная сталь forkromað stál
хро́мистый	adjkrom-; хро́мистая сталь kromstál
хро́мовый	adjkem.krom-; хро́мовая руда́ krommálmur
хромо́й	stfхром, хрома́, хро́м|о, ~ыadjIadj1.(с хромотой) halturсогл{a/ø};он хром на ле́вую но́гу hann haltar við vinstra beini2.fl.(о мебели) skinkluturсогл(um møblar o.tíl.)IImhaltur maðurмнепр
хромолитогра́фия	f1.(способ печати) litprentingж0-ar(litografi), farvulitografiннксгл-iпроф.2.(отпечаток) litprentс0о(litografi), farvulitografiннксгл-iпроф.
хромоно́гий	stfхромоно́г, ~а, ~о, ~иadj1.(с хромотой) halturсогл{a/ø}2.fl.(о мебели и т.п.) skinkluturсогл(um møblar o.tíl.)
хромоно́жка	plurхромоно́ж|ки, ~ек, ~камftlm.konaжгл-a, sum haltar; hølt gentaжгл-a(девушка)
хромосо́ма	fkromosom [-Ꞌsoːm]с0о(;0-ir)
хромосфе́ра	fkromosfera [кʰɹоːmɔsˈfeː-]жгл-а
хромота́	fhaltanж0-ir
хро́ник	mtlm.kroniskt sjúkurмприл, kroniskur patientur [-Ꞌʃε-]ннкмсогл-ar, kroniskur sjúklingur [ʃʏk-]нпмсогл-ar
хро́ника	f1.(летопись) krønikaжгл-a, krýnikaжгл-a2.(литературное произведение) søgaжгл-a(bókmentalig genra); семе́йная хро́ника ættarsøga3.(обзор текущей жизни) tátturмсогл-ir{á/æ};согл-ar(deild í blað o.tíl.); tíðindiсгл-iмн(новости); неде́льная хро́ника «vikan, ið fór» (рубрика в газете); суде́бная хро́ника frásøgnж0-ir{ø/a}úr rættinum, «úr rættinum» (рубрика в газете); хро́ника междунаро́дной жи́зни uttanlandstíðindi
хроника́льный	adjtíðinda-; хроника́льный фильм tíðindafilmur
хроникёр	mtíðindamaðurмнепр(ið arbeiðir í tíðindadeild á blað o.tíl.); reportari [-Ꞌpʰɔ-]мгл-ari(коррепсондент)
хрони́ческий	adjkroniskurсоглsk; хрони́ческий бронхи́т kroniskt bronkitis [pɹɔŋ̊Ꞌkʰɪʰtːɪs]; хрони́ческий больно́й kroniskt sjúkur, kroniskur patientur [-Ꞌʃε-]ннк, kroniskur sjúklingur [ʃʏkl-]нп; хрони́ческая безрабо́тица kroniskt arbeiðsloysi =>обструкти́вный
хроно́граф1	Im(прибор) kronografur [-Ꞌkɹaː-]мсогл-ar
хроно́граф2	IIm(памятник древней письменности) fornbræv [fɔnp-], [-tn-]с0о{æ/ø}, (skrivligur) forngripur [fɔnk-], [-tn-]мсогл-s,-ir(serl. um bíbilsk og byzantinsk viðurskiftir)
хронологи́ческий	adjkronologiskur [-Ꞌloːk-]соглsk, (sum er) í tíðarrøð; в хронологи́ческом поря́дке í tíðarrøð; расположи́ть в хронологи́ческом поря́дке skipa í tíðarrøð =>срез4
хроноло́гия	fkronologi [-Ꞌkiː]ж0-irпроф., tíðarrøðж0-ir;-ir{ø/a}(последовательность), hendingarøðж0-ir;-ir{ø/a}(последовательность событий)
хроно́метр	mkronometur [-Ꞌmeː-]с0осн
хронометра́ж	mtíðtøkaжгл-a
хронометражи́ст	mtíðtakariмгл-ari
хронометри́ровать	хронометри́ру|ю, ~ешь, ~ютipf/pf что-л.takaслнó-ó-itíðá o-m
хронометри́ст	mtíðtakariмгл-ari
хронометри́ческий	adjkronometriskur [-Ꞌmeː-]соглsk
хру́пать	ipf (momentхру́пнутьхру́пн|у, ~ешь, ~ут)tlm.1.(издавцать хруп) brakaaði, knasaaði; gresjaaði2.(естьс хрустом)(что-л). bryðja(d){+}, gresjaaði(o-t), knaskaaði(o-t)bryðjaur(d){+}o-t(сухари и др.)
хру́пкий	stfхру́пок, хрупка́, хру́пк|о, ~и;compхру́пчеadj1.(очень ломкий) støkkinсоглосн; хру́пкое стекло́ glas sum brotnar illa [ɪtla]2.fl.(слабый,нежный) ússaligurглigur, viðbrekin [vɪp-]соглосн(sjúkligur); хру́пкое здоро́вье skroypilig heilsa; хру́пкий ребёнок eitt veikligt barn [-tn]
хру́пкость	f1.(ломкость) tað at vera støkkin, tað at vera broyskin,síхру́пкий12.(слабость,нежность) veikleikiмгл-i, ússaligheitж0-ir
хру́пнуть	moment síхру́пать
хруст	mknasanж0-ir, knakanж0-ir; с хру́стом грызтьчто-л.bryðjaur(d){y/u}{+}o-t
хруста́лик	flinsaжгл-а(í eyganum), eygnalinsaжгл-а
хруста́ль	Genхрусталя́m1.(сорт стекла) krystall [kʰɹʏꞋstalː]с0о(slag av glasi)2.koll(изделия) krystall [kʰɹʏꞋstalː]с0о, krystallgløs [kʰɹʏꞋstal-]с0о{a/ø}мн(gløs o.a. úr krystalli)@го́рный хруста́льbergkrystall [-kʰɹʏstalː]с0о
хруста́льный	stfхруста́лен, хруста́льн|а, ~о, ~ыadj1.(кхруста́ль 1, 2) krystall- [kʰɹʏꞋstal-];хруста́льная рю́мка krystallglas2.fl.(прозрачный,чистый) krystallklárur [kʰɹʏꞋstal-]согл, krystallreinur [kʰɹʏꞋstal-]согл
хрусте́ть	хрущу́, хруст|и́шь, ~я́тipf(momentхру́стнутьхру́стн|у, ~ешь, ~ут)1.(издавать хруст) brakaaði, knaskaaði; gresjaaði; сухи́е ве́тки хрустя́т tað brakar í teimum turru greinunum; снег хрусти́т под нога́ми kavin brakar undir fótum; суста́вы хрустя́т tað gresjar í liðunum; то́нкий ледо́к хрусте́л под нога́ми tann tunni ísurin brakar undir fótunum; пыль хрусти́т на зуба́х støvið gríslar millum [-tl-] tenninar, støvið gresjar millum [-tl-] tenninar2.(чем) (есть с хрустом) bryðjaur(d){y/u}{+}(o-t), gresjaaði(o-t), knaskaaði(o-t); хрусте́ть огурцо́м bryðja eina agurku [-Ꞌkʊ-]; хрусте́ть па́льцами knekkaннкaðifingrar =>хле́бец
хру́стнуть	moment síхрусте́ть
хрущ	Gen, Accхрущ|а́;plur~и́, ~е́й, ~а́мm(Melolontha) aldinboriмгл-iкн.
хрущёба	f síхрущо́ба
хрущёвка	plurхрущёв|ки, ~ок, ~камftlm.slag av elementhúsum í fimm hæddum, sum vórðu bygd í stórum tali í 1960-unum(tá N.S. Khrustjov var aðalskrivari í kommunistiska flokkinum)
хрущо́ба	ftlm.,skemt.býarpartur avbygdur við hús av slagnumхрущёвка (sí)
хрыч	Gen, Accхрыч|а́;plur~и́, ~е́й, ~а́мmillb.: ста́рый хрыч gamal stavnurмсогл-ar
хрю́канье	ngrynt [kɹʏ-] {grúnt}с0о(um svín)
хрю́кать	ipf(momentхрю́кнутьхрю́кн|у, ~ешь, ~ут) grynta [kɹʏ-] {grúnta}аði
хрю́кнуть	moment síхрю́кать
хрю́шка	plurхрю́ш|ки, ~ек, ~камftlm.,skemt.svínс0о
хряк	Gen, Accхряк|а́; plur~и́, ~о́в, ~а́мmgalturмсогл-ar{a/ø}
хрящ1	IGenхрящ|а́; plur~и́, ~е́й, ~а́мmanat.(соединительная ткань) bróskс0о
хрящ2	IIGenхрящ|а́mgml.,jarðf.eyrurмсогл-ar
хрящева́тый	stfхрящева́т, ~а, ~о, ~ыadjbróskuturсогл
хрящево́й	adjbrósk-; хрящевы́е ры́бы (надкласс Chondrichthyes) bróstfiskar
Хуанхэ́	f indeclHuang-He [huaŋkꞋheː]ж нескл., Gula áinж0-ir{+}опр., Gulaáлпж0-ir{+}
худе́е	comp avхудо́й I 2, II
ху́денький	adjklænurсогл{æ/ø}; klantrasligurглigur(маленький, хилый)
худе́ть	ipf(pfпохуде́ть) klænkaaði, slaknaaði; tapaннкir(t)seg; faraслнó-ó-aꞋ aftur [aʰtː-] (ос. по причине болезни и др.); он похуде́л на пять килогра́мм hann er klænkaður fimm kilo [kʰiːlo], hann er slaknaður fimm kilo [kʰiːlo]
Худжа́нд	mKhudzjand [kʰuꞋtʃant]м0{дат.0}(til 1936Ходже́нт,1936-1991Ленинаба́д)
худи́ть	bert 3.pers brúkuur ipf tlm.Acc fáaслнe-i-iВинat síggja klænri út, geraнепрВинklænri (at síggja til); э́та ю́бка её худи́т hesin niðurdeilurin fær han at síggja klænri út. hesin niðurdeilurin ger hana klænri
ху́до	Iadv(плохо) illa [ɪtla], ringt; не ху́до ikki so ringt, ikki so illa [ɪtla], ikki so galið; ему́ пришло́сь ху́до tað stóð illa [ɪtla] til hjá honum, hann kom illa [ɪtla] fyriIIpred: у него́ ху́до с глаза́ми tað er galið við eygunum hjá [tʃʰ-] honum; у него́ ху́до на душе́ hann er tungur um hjartað [j-]; ху́до, когда́ ... tað er ringt, tá ið [tʰɔajɪ] ...; мне ху́до a) (мне дурно) eg eri illa [ɪtla] til passar; b) (мне тяжело) tað er tungt hjá [tʃʰ-] mær; не ху́до tað er ikki so galið; не ху́до бы́ло бы tað hevði [hεijɪ] ikki verið so galið, tað hevði [hεijɪ] ikki verið av leið,sí eis.пло́хоIIIIIniltс0о(tað,sum er ringt); никому́ не де́лать ху́да ongum gera ilt; жела́тькому-л.ху́да ynskja ilt yviro-n@нет ху́да без добра́orðt.einki er so ringt, at tað ikki er gott fyri okkurt
худоба́	ftað at vera klænur, tað at vera rak; rakс0о; я был удивлён его́ худобо́й eg var bilsin at síggja, so rak hann var
ху́до-бе́дно	advtlm.í minsta lagi, í hvussu er
худо́е	niltсприл, ringtсприл; он не сде́лал ей ничего́ худо́го hann hevur einki ilt gjørt henni
худо́жественно	adv1.(артистично) listarliga2.(искусно) kynstriliga
