г.	1.год2.го́род3.грамм g4.гора́5.господи́н hr.6.госпожа́
га́мма-излуче́ние	ngammastrálingж0-ar, gammageislingнпж0-ar
га́мма-лучи́	m plurgammastrálurжгл-aмн, gammageislarнпмгл-iмн
Га́на	fGhana {Gana} [kaː-]с нескл.
Га́нг	mGanges [kaŋkεs]ж нескл.
га́нглий	mnervaknúturмсогл-ar
гангре́на	fkolubrandurмсогл-ar, gangrena [kaŋꞋkɹeː-]жгл-aмед.@га́зовая гангре́наgassgangrenaжгл-aмед.
гангрено́зный	adjkolubrands- [-pɹan̊s-], gangrenu- [kaŋꞋkɹeː-]мед.
га́нгстер	mgangstari [kaŋ̊kst-]мгл-ari
гангстери́зм	mgangstaraveldi [kaŋ̊kst-]сгл-i
га́нгстерский	adjgangstara- [kaŋ̊ksta-]
гандбо́л	mhondbóltur [hɔnp-]мсогл-ar, handbóltur [hanp-]нпмсогл-ar
гандболи́ст	mhondbóltsspælari [hɔnp-]мгл-ari, handbóltsleikari [hanp-]нпмгл-ari
гандболи́стка	plurгандболи́ст|ки, ~ок, ~камfhondbóltsspælari [hɔnp-]мгл-ari, handbóltsleikari [hanp-]нпмгл-ari(konufólk)
гандбо́льный	adjhondbólts- [hɔnp-], handbólts- [hanp-]нп
гандика́п	mítr.handicap [hantikaʰpː]с0оспец.
га́нец	Gen, Accга́нц|а;plur~ы, ~ев, ~амmganesari [-Ꞌneː-]мгл-ari, ganabúgvi [-kaː-]нпмгл-i
Га́нза	fsøg.Hansastaðirnirмсогл-irмн
ганзе́йский	adjsøg.hansa-, hanseatara [han̊sɪꞋaː-]- hanseatiskur [han̊sɪꞋaː-]соглsk; ганзе́йский го́род hansastaðurмсогл-ir, hansabýurмсогл-ir; ганзе́йский сою́з hansastaðirnirмсогл-irмн опр.
га́нка	plurга́н|ки, ~ок, ~камfganesari [-Ꞌneː-]мгл-ari, ganabúgvi [-kaː-]нпмгл-i(konufólk)
га́нский	adjganesiskur [-Ꞌneː-]соглsk, ganiskur [kaː-]лпсоглsk
ганте́ль	[-тэ́-]fítr.hondvekt [hɔnv-]ж0-ir, handvekt [hanv-]нпж0-ir
гаоля́н	m síсо́рго
гара́ж	Genгараж|а́;plur~и́, ~е́й, ~а́мmgarasja {garaga} [-Ꞌraːʃa]жгл-a; bilhúsнпс0оофиц., bilskúrс0оофиц., bilskúrurмсогл-arофиц.
гара́ж-раку́шка	Genгаража́-раку́шки; plurгаражи́-раку́шки, гараже́й-раку́шек, гаража́м-раку́шкамm slag av flytandi garasju
гара́ж-се́йл	[-сэ́-]mgarasjusøla [-ˈraː-]жгл-aнеформ.
гара́нт	mábyrgdariмгл-ari, garantur [-Ꞌra-]ннкмсогл-ar(тж о лицах,внёсших сумму в сберкассу как гарантию)
гаранти́йный	adjgaranti- [kaːɹan̊Ꞌtʰiː-]; гаранти́йный ремо́нт garantiumvæling [kaːɹan̊Ꞌtʰiː-]; гаранти́йный срок garantiperioda [kaːɹan̊Ꞌtʰiːpʰeːɹioːta]ннкпроф., garantitíðarskeið [kaːɹan̊Ꞌtʰiː-]; гаранти́йный тало́н {па́спорт} garantibevís [kaːɹan̊Ꞌtʰiː-]ннк, garantiprógv [kaːɹan̊Ꞌtʰiː-]нп
гаранти́рованный	stfгаранти́рован, ~а, ~о, ~ыparticgaranteraður [kaːɹanˈtʰ-]глaður
гаранти́ровать	ганранти́ру|ю, ~ешь, ~ютipf/pf1.что-л.(давать гарантию в чём-л.) garantera [kaːɹan̊Ꞌtʰeː-]aðio-t{fyri o-m};2.что-л. кому-л.(давать гарантию кому-л.) garantera [kaːɹan̊Ꞌtʰeː-]aðio-m o-t3.кого-л. от чего-л.(защищать) tryggjaaðio-n ímóti[-Ꞌmɔu-]o-m, sikkraннкaðio-n ímóti[-Ꞌmɔu-]o-m
гара́нтия	fgaranti [kaːɹan̊Ꞌtʰiː]с0о{0<>i}; дать гара́нтию (в чём-л.)geva garanti (fyri o-m); без гара́нтии uttan garanti; служи́ть гара́нтиейчего-л.veraслнa-ó-egarantifyri o-m; (часы́) с гара́нтией на год (ur) við eitt árs garanti
гардемари́н	[-дэ-]msøg.kadettur [-ˈtε-] (í Russlandi fyri 1917)
гардеро́б	m1.(помещение) garderoba [kaɹtɪꞋroː-]ннкжгл-a, klædnаrúmнпс0о, klædnagoymslaлпжгл-a2.(шкаф) klædnaskápс0о, klæðisskápннкс0о; garderobuskáp [kaɹtɪꞋroː-]с0о(часто более крупных размеров)3.(одежда) klæðirсгл-iмн, garderoba [kaɹtɪꞋroː-]ннкжгл-a
гардеро́бщик	mgarderobumaður [kaɹtɪꞋroːpɪ-]ннкмнепр(síгардеро́б1)
гардеро́бщица	fgarderobudama [kaɹtɪꞋroːpɪtaːma]ннкжгл-a(síгардеро́б1)
гарди́на	fgardina [-Ꞌtiː-]жгл-a
гарево́й	adj: гарева́я доро́жкаítr.slaggubani [-paː-], slaggubreyt
га́ревый	adj síгарево́й
гаре́м	mharem [haːɹεm]с0о
гаре́мный	adjharems- [haːɹεm̊s-]
га́ркать	ipf síга́ркнуть
га́ркнуть	га́ркн|у, ~ешь, ~утmoment1.(кричать) rópaar(t);aði; glepsaaði, glefsaaði(рявкнуть); brølaaði, skrálaaði(крикнуть)2.на кого-л.(обругать) glefsaaðieftir[εʰtː-]o-m{í o-n}, hvessair(t)í o-n
гармониза́ция	fmus.harmonisering [haɹmoːniꞋseː-]ж0-ar
гармонизи́ровать	гармонизи́ру|ю, ~ешь, ~ютipf/pf что-л.mus.harmonisera [haɹmoːniꞋseː-]aðio-t
гармонизова́ть	гармонизу́|ю, ~ешь, ~ютipf/pf síгармонизи́ровать
гармо́ника	fharmonika [-Ꞌmoːnɪʰka]жгл-a; губна́я гармо́ника munnharpaжгл-a
гармони́ровать	гармони́ру|ю, ~ешь, ~ютipf/pf с чем-л.harmonera [-Ꞌneː-]ннкaðivið o-t, hóskaaðisamanvið o-t; э́ти цвета́ не гармони́руют hesir litirnir hóska ikki saman, hesir litirnir harmoneraннкikki; слова́ гармони́руют с посту́пками orðini harmoneraннкvið gerðirnar, orðini samtykkjair(t)við gerðirnar
гармони́ст	mharmonikuspælari [-Ꞌmoːn-]мгл-ari
гармо́ниум	m(stovu)orgulс0осн, harmonium [-Ꞌmoː-]с0-um
гармони́ческий	adj síгармони́чный
гармони́чный	гармони́ч|ен, ~на, ~но, ~ныadjharmoniskur [-Ꞌmoːn-]ннксогл; vælljóðandiглandi(благозвучный); э́ти кра́ски гармони́чны hesir litirnir hóska væl saman; гармони́чные зву́ки harmonisk ljóð; гармони́чные движе́ния harmoniskar rørslur
гармо́ния1	If1.mus.ogfl.(средство музыки;согласованность) harmoni [-Ꞌniː]ннкж0-ir; samljóðс0о, samlagс0о; гармо́ния кра́сок harmoniннкav litum, litsamsvar; душе́вная гармо́ния sálarligt samljóð, sálarligt samlag2.mus.(теория) harmonilæra [-Ꞌniː-]жгл-a
гармо́ния2	IIf síгармо́ника
гармо́нь	ftlm.síгармо́ника
гармо́шка	plurгармо́ш|ки, ~ек, ~камftlm.síгармо́ника
гармо́шкой	adjtlm.í legdum
га́рнец	Genга́рнц|а;plur~ы, ~ев, ~амm gamalt russ. mát = 3,28 l.
гарнизо́н	mgarnisón [-Ꞌsɔun]ннкж0-ir
гарнизо́нный	adjgarnisóns- [-Ꞌsɔun-]ннк; нести́ гарнизо́нную слу́жбу gera garnisóntænastu [-Ꞌsɔun-]ннк
гарни́р	mtilbehoyrннкс0о; tað, ið etið verður afturvið [aʰtːɪꞋviː] (grønmeti o.a. aftur við kjøti og fiski); како́й гарни́р? hvat fáa vit afturvið? (kjøti, fiski)
гарниту́р	msettс0о;часто переводится со сочетанием числ.einir; гарниту́р ме́бели (einir) møblar, eitt sett av møblum; столо́вый гарниту́р (einir) spísistovumøblar; гарниту́р белья́ (eini) undirklæðir
гарниту́ра	f1.(группа шрифтов)prent.satsurмсогл-ar;согл-s,-ir2.tekn. (комплкт микрофонов, nаушников)headset [hεtsεʰtː]ннкс0опроф.høvuðsettс0о
га́рпия	f1.myt. (богиня) harpy [haɹ̥pi]ж0-ir2.djór. (хищная птица) harpy [haɹ̥pi]ж0-ir3.óvkm.(злая женщина) britaжгл-aпренебр., groyggjс0о{+}{0<>i}пренебр., iillvendiсгл-iпренебр.
гарпу́н	Genгарпун|а́;plur~ы́, ~о́в, ~а́мmskutilм0осн-s,-ar; harpun [-Ꞌpʰuːn]ж0-ir(б.ч. об орудии китобоев)
гарпунёр	m síгарпу́нщик
гарпу́нить	гарпу́н|ю, ~ишь, ~ятipf AccskutlaaðiВин; harpunera [haɹ̥pʰuꞋneː-]aðiВин(б.ч. орудием китобоев)
гарпу́нный	adjskutils-, skutla-; harpun- [-Ꞌpʰuːn]- (б.ч. об орудии китобоев); гарпу́нная пу́шка harpunkanón [-Ꞌpʰuːn-] (at skjóta hval við)
гарпу́нщик	mskjúttariмгл-ari,skjúttiмгл-i(á hvalastingara)
га́рус	mkambgarn [kʰamkatn]с0о
гарцева́ть	гарцу́|ю, ~ешь, ~ютipfvísair(t)seg á hestbaki, sýnair(d)sítt kynstur á hestbaki
га́ршнеп	[-нэ-]m(Lymnocryptes minimus) lítil mýrisnípaжгл-a
гарь	f1.(горелое): за́пах га́ри brendaroykurмсогл-s,-ir, svidnaroykurмсогл-s,-ir(подгорелого); па́хнет га́рью tað luktar brent, tað luktar sviðið (подгорело)2.(шлак) slaggaжгл-a; skella [-tla]жгл-a(б.ч. от угля в кузнице и т.п.); ilskaжгл-aофиц.,геол.3.(место в лесу)avbrent stað í skóg
гаси́ть	гашу́, га́с|ишь, ~ятipf(pfпогаси́тьпогашу́, пога́с|ишь, ~ят)что-л.1.pf eis.загаси́тьзагашу́, зага́с|ишь, ~ят(тушить) sløkkjair(t)o-t; гаси́ть свет sløkkja ljósið; гаси́ть свечу́ sløkkja eitt ljós; гаси́ть газ sløkkja gassið, skrúvaaðifyri gassinum2. (подавлять,душить) køvair(d)o-t; гаси́ть трево́гу køva ófriðin; гаси́тьчьи-л.поры́вы ≈ sissaaðio-n3.(ослаблять) dempaaðio-t; гаси́ть зву́ки dempa ljóðið; га́сить ско́рость minka (um) ferðina, slakkaaðiꞋav4.: гаси́ть долг betala [-tʰεa-]ннкir(t)skuld aftur, gjaldaнпслнa-u-oskuld aftur [aʰtː-], rindaнпaðiskuld aftur[aʰtː-]; гаси́ть ма́рку stemplaaðieitt frímerki@гаси́ть и́звестьleskaaðikálk;гаси́ть мяч(í flogbólti o.ø.) sláaслнó-ó.ibóltin (hart) yvir á hina helvtina av vøllinum [-tl-]
га́снуть	га́с|ну, ~ешь, ~ут;pretгас, ~ла, ~ло, ~лиog~нул, ~нула, ~нуло, ~нулиipf1.pfпога́снутьпога́сн|ет, ~ут; pret пога́с, ~ла, ~ло, ~ли bert 3. pers brúktur(переставать гореть) sløknaаði; свет пога́с ljósið er sløknað2.(слабеть,исчезать) fánaаði(burtur), fjaraаði(burtur); ого́нь га́снет eldurin hjánar [tʃʰ-]аðiburtur; в больно́м га́снет жизнь tann sjúki fjarar burtur; наде́жда га́снеттжvónin doyr3.pfуга́снуть уга́снутьпога́сн|у, ~ет, ~ут; pret уга́с, ~ла, ~ло, ~ли(чахнуть) svinnaслнa-u-u(burtur), tærastir(d)(burtur), terastннкaðiupp, hjána [tʃʰ-]аði(burtur)
гастарба́йтер	[-тэр]m tlm.gestaarbeiðariмглari, fremmandaarbeiðariмглari
гастри́т	mlækn.magakatarrм0-arмед., gastritis [kaꞋstɹɪʰtːɪs]м0{дат.0}мед., magabruniлпмгл-iмед.
гастролёр	f1.sjónl.(артист) gestaspælariмгл-ari, sjónleikariмгл-arií gestaspæli2.fl. tlm., atf.(работник)o-r, sum ikki støðast á arbeiðsplássi3.jarg.(преступник)brotsmaður, sum fer út um økið hjá sær
гастро́ли	singгастро́льfgestaspælс0{æ/ø}, gestaleikurнпмсогл-s,-ir; turné [-Ꞌneː]интж0-irпроф.(турне); дава́ть гастро́ли вчём-л.havaнепрgestaspæl ío-m; на гастро́лях í gestaspæli
гастроли́ровать	гастроли́ру|ю, ~ешь, ~ютipfvísair(t)gestaspæl, ferðastaðivið sjónleikiи т.п.(разъезжать с гастролями)
гастро́льный	adjгастро́льная пое́здка ferð við leikiи т.п.; гастро́льный спекта́кль gestaleikur
гастроно́м	m1.(магазин) handilм0осн-s,-arvið krási; matvøruhandilм0осн-s,-ar(продуктовый)2.(гурман) gastronomur [-Ꞌnoː-]интмсогл-ar, gourmandur [kʊrꞋmaŋk-]мсогл-arред., gourmet [kʊɹꞋmeː]мгл-глред.;o-r, sum er matfegin (любитель еды)
гастрономи́ческий	adj: гастрономи́ческий магази́нмагазин) handilм0осн-s-,-arvið krási; matvøruhandilм0осн-s-,-ar(продуктовый),síгастроно́м1; гастрономи́ческие това́ры krásж0-ir,síгастроно́мия
гастроно́мия	f kollkrásж0-ir, delikatessur [-Ꞌtʰε-]ннкжгл-aмн
гастроскопи́я	fgastroskopi [-ˈpʰiː]ж0-irмед., kikarakanningж0-ar(av vælindi, maga og tólvfingurtarmi)
гати́ть	гачу́, гат|и́шь, ~я́тipf(pfзагати́ть)что-л.leggjaнепрgreinakneppir (á veg o.a. fyri at gera gongt) (сучьями), leggjaнепрstokkar (á veg o.a. fyri at gera gongt) (брёвнами)
га́тить	га́чу, га́т|ишь, ~ятipf síгати́ть
ГАТТ	[гат]m indeclГенера́льное соглаше́ние о тари́фах и торго́вле GATTс0онескл.(англ.General Agreement on Tariffs and Trade), Almenni sáttmálin um toll [-tl] og uttanríkishandil
гать	flagс0о{a/ø}{0<>i}av greinakneppum (сучья), stokkarмсогл-arмн(брёвна) (at ganga á)
га́убица	fhaubitsari [haupɪʰtsaɹɪ]мгл-ariспец.(stutt og tjúkk kanón)
га́убичный	adjhaubitsara- [haupɪʰtsaɹa-]спец
гауптва́хта	f1.(арест) arrest [aꞋrεst]ж0-ir(revsing í herinum); посади́ть на гауптва́хту seta í arrestina (revsing í herinum)2.gml.(караульное помещение) vaktstovaжгл-a
га́фний	mhafnium [hafniʊm]с0o({0<>i})
га́ша	ffisk.(на ваере) eygaсгл-aрыб.(á wiri)
гаше́ние	n1.(огня и т.п.) sløkkingж0-ar2.(подавление) køvingж0-ar3 .(ослабление,амортизация) dempanннкж0-ir4.(марок,долгов) stemplingж0-ar(av frímerkjum); afturbetaling [aʰtː-]ннкж0-ar, afturgjald [aʰtː-]нпс0o{a/ø}, afturrindan [aʰtː-]нпж0-ir(av skuld)5.(извести) leskingж0-ar(av kálki)
гашёный	adj1.: гашёная ма́рка stemplað frímerki2.: гашёная и́звесть leskað kálk
гаше́тка	plurгаше́т|ки, ~ок, ~камfavtrekkjariннкмгл-ariпроф., stillipinnur [-tl-]мсогл-arофиц.; нажа́ть на гаше́тку trýsta á avtrekkjaranннкпроф.
гаши́ш	mhasj [haʃː]с0о({0<>i})
гаэ́льский	adj síгэ́льский
ГБ	[гэ-бэ́]m indecltlm.síКГБ
гв.	гва́рдия garda; гварде́йский gardara-, gardu-
Гваделу́п	mGuadeloupe [kvateꞋlʊʰpː]ж нескл.
гвалт	mbeistalevnaðс0о, levintsgangurмсогл-s,ir, regerilsi [-Ꞌtʃeː-]энксгл-i, spektakkul [speꞋtʰaʰkː-]энкс0осн; поднима́ть гвалт haldaслнe-i-ilevint og gang
гварде́ец	Gen, Accгварде́йц|а;plur~ы, ~ев, ~амmgardistur [-Ꞌtɪ-]мсогл-ar, hermaðurмнепрí gardu
